source	target	weight
h1SMcG0006347	h1SMcG0016864	0.8353405
h1SMcG0017995	h1SMcG0000859	0.8353412
h1SMcG0010076	h1SMcG0010384	0.83534265
h1SMcG0006375	h1SMcG0020721	0.835343
h1SMcG0015422	h1SMcG0021243	0.83534336
h1SMcG0006375	h1SMcG0019970	0.8353434
h1SMcG0022624	h1SMnG0031022	0.83534384
h1SMcG0006347	h1SMcG0005576	0.83534396
h1SMcG0015294	h1SMcG0007108	0.8353455
h1SMcG0011310	h1SMnG0032651	0.83534694
h1SMcG0023128	h1SMcG0007365	0.8353484
h1SMcG0008907	h1SMcG0010104	0.83534926
h1SMcG0001750	h1SMcG0009338	0.8353499
h1SMcG0020592	h1SMcG0020702	0.8353527
h1SMcG0022624	h1SMcG0019817	0.83535326
h1SMcG0004695	h1SMcG0016868	0.8353533
h1SMcG0013178	h1SMcG0019710	0.83535385
h1SMcG0016730	h1SMcG0017036	0.83535457
h1SMcG0006347	h1SMcG0000140	0.83535516
h1SMcG0010076	h1SMcG0007453	0.83535683
h1SMcG0022624	h1SMnG0000152	0.83535695
h1SMcG0017602	h1SMnG0017956	0.8353571
h1SMcG0020741	h1SMcG0018516	0.8353577
h1SMcG0017995	h1SMnG0018508	0.83535784
h1SMcG0017995	h1SMcG0009911	0.8353581
h1SMcG0004816	h1SMcG0022375	0.83535844
h1SMcG0013177	h1SMcG0009062	0.8353587
h1SMcG0011844	h1SMcG0000253	0.83535975
h1SMcG0010609	h1SMcG0006751	0.83536065
h1SMcG0019233	h1SMcG0015478	0.8353613
h1SMcG0023128	h1SMcG0015608	0.83536166
h1SMcG0013178	h1SMcG0004444	0.8353629
h1SMcG0011556	h1SMcG0015130	0.83536345
h1SMcG0007933	h1SMnG0033860	0.8353636
h1SMcG0015294	h1SMcG0015784	0.8353637
h1SMcG0006042	h1SMcG0005446	0.8353646
h1SMcG0019233	h1SMcG0013636	0.83536506
h1SMcG0006347	h1SMcG0019154	0.8353666
h1SMcG0006042	h1SMcG0008956	0.8353666
h1SMcG0001116	h1SMcG0017965	0.8353673
h1SMcG0013166	h1SMcG0022159	0.8353675
h1SMcG0010990	h1SMcG0006608	0.8353686
h1SMcG0011844	h1SMcG0001797	0.83536863
h1SMcG0006666	h1SMcG0005764	0.83537006
h1SMcG0023128	h1SMcG0008082	0.8353708
h1SMcG0022624	h1SMnG0016665	0.83537126
h1SMcG0006347	h1SMcG0001630	0.83537215
h1SMcG0008246	h1SMcG0019262	0.8353723
h1SMcG0009963	h1SMcG0009038	0.8353725
h1SMcG0004816	h1SMcG0004270	0.83537257
h1SMcG0017602	h1SMcG0019089	0.8353728
h1SMcG0022624	h1SMnG0012126	0.83537287
h1SMcG0009963	h1SMnG0014409	0.8353732
h1SMcG0013166	h1SMcG0020616	0.8353739
h1SMcG0010609	h1SMcG0008319	0.83537436
h1SMcG0017653	h1SMcG0020690	0.83537495
h1SMcG0000971	h1SMcG0008497	0.83537537
h1SMcG0004816	h1SMcG0008318	0.8353759
h1SMcG0009963	h1SMcG0000438	0.8353762
h1SMcG0011310	h1SMcG0007004	0.83537674
h1SMcG0007933	h1SMcG0014886	0.83537704
h1SMcG0017602	h1SMcG0018202	0.8353771
h1SMcG0004695	h1SMnG0032392	0.835379
h1SMcG0001098	h1SMcG0014831	0.8353794
h1SMcG0023128	h1SMcG0009393	0.8353801
h1SMcG0018284	h1SMcG0002699	0.8353802
h1SMcG0009686	h1SMcG0000025	0.8353804
h1SMcG0020741	h1SMcG0013006	0.8353809
h1SMcG0018284	h1SMnG0029739	0.83538204
h1SMcG0008833	h1SMcG0006377	0.835383
h1SMcG0023128	h1SMcG0000768	0.83538395
h1SMcG0013178	h1SMcG0019973	0.83538455
h1SMcG0015294	h1SMcG0014676	0.835385
h1SMcG0017995	h1SMcG0009949	0.8353858
h1SMcG0006042	h1SMcG0016009	0.8353861
h1SMcG0013166	h1SMcG0009963	0.8353878
h1SMcG0017995	h1SMcG0010752	0.83538795
h1SMcG0015294	h1SMcG0013451	0.83538884
h1SMcG0006666	h1SMcG0020783	0.83538884
h1SMcG0017602	h1SMcG0010799	0.83539
h1SMcG0017602	h1SMnG0025168	0.8353901
h1SMcG0006347	h1SMcG0022460	0.8353904
h1SMcG0017602	h1SMcG0008434	0.8353904
h1SMcG0018872	h1SMcG0009437	0.83539194
h1SMcG0008833	h1SMcG0013435	0.8353926
h1SMcG0006281	h1SMnG0009180	0.8353971
h1SMcG0016703	h1SMcG0006720	0.8354017
h1SMcG0022918	h1SMcG0011749	0.83540314
h1SMcG0022624	h1SMcG0007810	0.83540463
h1SMcG0004695	h1SMcG0009496	0.8354053
h1SMcG0011844	h1SMcG0007372	0.8354077
h1SMcG0007329	h1SMcG0000886	0.83540887
h1SMcG0001434	h1SMcG0017159	0.8354089
h1SMcG0001434	h1SMcG0017554	0.83540934
h1SMcG0011844	h1SMnG0001594	0.83541
h1SMcG0004695	h1SMcG0013335	0.83541024
h1SMcG0008246	h1SMcG0000553	0.8354111
h1SMcG0010789	h1SMcG0013474	0.83541125
h1SMcG0022624	h1SMnG0032639	0.8354116
h1SMcG0010076	h1SMcG0004821	0.8354118
h1SMcG0006042	h1SMcG0019073	0.83541214
h1SMcG0006261	h1SMcG0016480	0.83541244
h1SMcG0006347	h1SMcG0020743	0.8354125
h1SMcG0006375	h1SMcG0007562	0.8354134
