source	target	weight
h1SMcG0006042	h1SMnG0021021	0.83588666
h1SMcG0011310	h1SMnG0011274	0.83588696
h1SMcG0017602	h1SMnG0000719	0.83588725
h1SMcG0006508	h1SMcG0020093	0.83588827
h1SMcG0016956	h1SMcG0022628	0.8358883
h1SMcG0006548	h1SMcG0010484	0.83588874
h1SMcG0008373	h1SMcG0010014	0.83588976
h1SMcG0009963	h1SMcG0003634	0.83589023
h1SMcG0001098	h1SMcG0000255	0.8358907
h1SMcG0014619	h1SMcG0006564	0.8358931
h1SMcG0011310	h1SMcG0007795	0.83589315
h1SMcG0023128	h1SMnG0034297	0.8358946
h1SMcG0010412	h1SMcG0005612	0.8358949
h1SMcG0011310	h1SMcG0011997	0.8358951
h1SMcG0009686	h1SMcG0001955	0.8358957
h1SMcG0006281	h1SMcG0006915	0.8358963
h1SMcG0017602	h1SMcG0016189	0.835898
h1SMcG0022918	h1SMcG0005608	0.8358981
h1SMcG0018872	h1SMcG0022598	0.8358983
h1SMcG0008246	h1SMnG0029650	0.83589906
h1SMcG0006042	h1SMcG0018050	0.83589906
h1SMcG0008246	h1SMcG0022036	0.8358995
h1SMcG0006548	h1SMnG0028696	0.8359003
h1SMcG0000656	h1SMcG0022565	0.8359015
h1SMcG0017995	h1SMcG0017456	0.8359023
h1SMcG0020592	h1SMcG0021892	0.8359027
h1SMcG0006548	h1SMcG0004011	0.83590305
h1SMcG0008246	h1SMcG0013644	0.8359039
h1SMcG0019799	h1SMnG0009262	0.835904
h1SMcG0010789	h1SMcG0009498	0.83590496
h1SMcG0017602	h1SMcG0013965	0.8359051
h1SMcG0008373	h1SMcG0021021	0.8359053
h1SMcG0008907	h1SMcG0010863	0.83590573
h1SMcG0014619	h1SMnG0016264	0.8359064
h1SMcG0018872	h1SMnG0023198	0.8359071
h1SMcG0006375	h1SMcG0022219	0.8359082
h1SMcG0019233	h1SMcG0006101	0.8359082
h1SMcG0008246	h1SMcG0013504	0.8359099
h1SMcG0010990	h1SMcG0004890	0.8359101
h1SMcG0008246	h1SMcG0010825	0.83591026
h1SMcG0006281	h1SMnG0010320	0.8359141
h1SMcG0006548	h1SMcG0017733	0.8359145
h1SMcG0022624	h1SMcG0019043	0.83591473
h1SMcG0022494	h1SMcG0019228	0.83591497
h1SMcG0006548	h1SMnG0031741	0.83591545
h1SMcG0006508	h1SMcG0006653	0.835916
h1SMcG0006548	h1SMcG0017041	0.83591646
h1SMcG0001098	h1SMnG0013381	0.8359168
h1SMcG0006548	h1SMcG0020692	0.83591735
h1SMcG0016703	h1SMcG0003416	0.8359175
h1SMcG0006508	h1SMnG0031465	0.83591914
h1SMcG0006508	h1SMcG0013289	0.83591986
h1SMcG0003269	h1SMnG0017227	0.8359205
h1SMcG0019233	h1SMcG0020826	0.8359206
h1SMcG0016956	h1SMcG0014926	0.83592075
h1SMcG0014619	h1SMcG0004702	0.83592117
h1SMcG0009686	h1SMcG0011833	0.8359224
h1SMcG0008246	h1SMcG0007795	0.8359227
h1SMcG0023128	h1SMnG0010315	0.83592296
h1SMcG0009963	h1SMcG0010377	0.8359234
h1SMcG0011654	h1SMcG0000090	0.8359235
h1SMcG0006281	h1SMcG0005281	0.8359251
h1SMcG0006042	h1SMcG0016254	0.83592623
h1SMcG0019688	h1SMcG0010563	0.8359266
h1SMcG0022494	h1SMcG0022220	0.8359281
h1SMcG0009963	h1SMcG0021109	0.8359282
h1SMcG0004816	h1SMcG0002595	0.83592856
h1SMcG0019233	h1SMcG0022572	0.8359287
h1SMcG0001098	h1SMnG0028576	0.83592963
h1SMcG0017602	h1SMcG0016600	0.8359299
h1SMcG0006508	h1SMcG0017176	0.83593
h1SMcG0009686	h1SMcG0016039	0.83593005
h1SMcG0006635	h1SMcG0008692	0.83593047
h1SMcG0011654	h1SMnG0035607	0.83593047
h1SMcG0006375	h1SMcG0008239	0.83593136
h1SMcG0019233	h1SMcG0000545	0.83593273
h1SMcG0006508	h1SMnG0034717	0.8359329
h1SMcG0006375	h1SMcG0017071	0.8359331
h1SMcG0023128	h1SMcG0011907	0.8359332
h1SMcG0006347	h1SMcG0017965	0.8359345
h1SMcG0006548	h1SMnG0013037	0.83593476
h1SMcG0010789	h1SMnG0029752	0.83593524
h1SMcG0011310	h1SMcG0007044	0.83593595
h1SMcG0000079	h1SMcG0007193	0.83593684
h1SMcG0017995	h1SMcG0020626	0.83593833
h1SMcG0023128	h1SMnG0013239	0.83593917
h1SMcG0017995	h1SMnG0020320	0.8359399
h1SMcG0009686	h1SMnG0021289	0.8359406
h1SMcG0001098	h1SMcG0007275	0.8359406
h1SMcG0011844	h1SMcG0006113	0.8359408
h1SMcG0006193	h1SMcG0023121	0.83594143
h1SMcG0009963	h1SMcG0010742	0.83594185
h1SMcG0003130	h1SMcG0005152	0.83594215
h1SMcG0006375	h1SMcG0017083	0.83594227
h1SMcG0019688	h1SMcG0020428	0.83594257
h1SMcG0006042	h1SMcG0011652	0.8359427
h1SMcG0023128	h1SMnG0016104	0.8359429
h1SMcG0019233	h1SMcG0013388	0.8359429
h1SMcG0013166	h1SMcG0009437	0.8359435
h1SMcG0010990	h1SMcG0009111	0.8359445
h1SMcG0009963	h1SMnG0034510	0.83594453
h1SMcG0006042	h1SMcG0005700	0.83594775
h1SMcG0020760	h1SMcG0012750	0.8359478
h1SMcG0006508	h1SMcG0021365	0.8359484
h1SMcG0000656	h1SMcG0022220	0.8359488
h1SMcG0008246	h1SMnG0026910	0.83594894
h1SMcG0023128	h1SMnG0023994	0.8359494
h1SMcG0007329	h1SMcG0022327	0.83594996
h1SMcG0009963	h1SMnG0028970	0.83595014
h1SMcG0011844	h1SMnG0025163	0.8359502
h1SMcG0001098	h1SMnG0028203	0.835951
h1SMcG0006042	h1SMcG0022137	0.8359512
h1SMcG0019688	h1SMcG0014868	0.8359523
h1SMcG0010789	h1SMnG0033330	0.83595276
h1SMcG0000079	h1SMcG0020665	0.83595484
h1SMcG0008373	h1SMcG0008829	0.83595675
