source	target	weight
h1SMcG0023128	h1SMcG0016144	0.84136915
h1SMcG0009963	h1SMcG0012989	0.8413702
h1SMcG0001098	h1SMcG0021435	0.8413704
h1SMcG0009273	h1SMcG0010797	0.8413704
h1SMcG0011844	h1SMcG0022394	0.8413706
h1SMcG0020191	h1SMnG0035618	0.0010609000000000313
h1SMcG0006379	h1SMcG0009111	0.841371
h1SMcG0006347	h1SMcG0009176	0.8413718
h1SMcG0006347	h1SMnG0014218	0.84137225
h1SMcG0020741	h1SMcG0012730	0.8413729
h1SMcG0017602	h1SMcG0001290	0.84137315
h1SMcG0009686	h1SMcG0008850	0.84137326
h1SMcG0006548	h1SMcG0005082	0.84137326
h1SMcG0013179	h1SMcG0018489	0.8413739
h1SMcG0007933	h1SMcG0013806	0.8413739
h1SMcG0022918	h1SMcG0008480	0.8413741
h1SMcG0009963	h1SMcG0006344	0.8413746
h1SMcG0011556	h1SMcG0005035	0.8413748
h1SMcG0020741	h1SMcG0003996	0.84137565
h1SMcG0009686	h1SMcG0010696	0.8413767
h1SMcG0004816	h1SMcG0003584	0.84137684
h1SMcG0015595	h1SMcG0012736	0.8413771
h1SMcG0017602	h1SMcG0020807	0.84137744
h1SMcG0015422	h1SMcG0019076	0.8413776
h1SMcG0006508	h1SMcG0021931	0.8413776
h1SMcG0006042	h1SMcG0013723	0.84137815
h1SMcG0003298	h1SMcG0016306	0.8413782
h1SMcG0008373	h1SMcG0002804	0.8413792
h1SMcG0001531	h1SMcG0019763	0.84137946
h1SMcG0010220	h1SMcG0006720	0.8413812
h1SMcG0009686	h1SMcG0001128	0.84138346
h1SMcG0006548	h1SMcG0021197	0.8413837
h1SMcG0011844	h1SMcG0005496	0.8413847
h1SMcG0006042	h1SMcG0010235	0.84138495
h1SMcG0006193	h1SMcG0003466	0.8413852
h1SMcG0011844	h1SMcG0012239	0.84138554
h1SMcG0011844	h1SMcG0007124	0.8413863
h1SMcG0022918	h1SMcG0008299	0.8413873
h1SMcG0008246	h1SMcG0004902	0.8413874
h1SMcG0019233	h1SMcG0010646	0.8413897
h1SMcG0020741	h1SMcG0002252	0.8413906
h1SMcG0006042	h1SMcG0010529	0.84139067
h1SMcG0009686	h1SMcG0004762	0.84139174
h1SMcG0020741	h1SMcG0008320	0.84139246
h1SMcG0017602	h1SMcG0011818	0.8413934
h1SMcG0015595	h1SMcG0018213	0.8413951
h1SMcG0006042	h1SMcG0004258	0.84139544
h1SMcG0021295	h1SMcG0005277	0.84139585
h1SMcG0011844	h1SMcG0005491	0.84139633
h1SMcG0021496	h1SMcG0020955	0.841397
h1SMcG0011844	h1SMcG0018002	0.84139806
h1SMcG0020592	h1SMcG0018493	0.8413983
h1SMcG0013179	h1SMnG0000350	0.84139955
h1SMcG0008441	h1SMnG0004565	0.8413997
h1SMcG0017602	h1SMnG0010082	0.8414005
h1SMcG0021496	h1SMcG0010600	0.84140056
h1SMcG0021295	h1SMcG0006864	0.8414015
h1SMcG0020741	h1SMcG0019806	0.84140164
h1SMcG0021295	h1SMcG0005005	0.84140176
h1SMcG0013179	h1SMcG0010929	0.8414037
h1SMcG0004816	h1SMcG0009726	0.8414057
h1SMcG0010076	h1SMnG0003524	0.84140664
h1SMcG0021496	h1SMcG0013203	0.8414073
h1SMcG0011556	h1SMcG0000917	0.8414077
h1SMcG0004888	h1SMcG0003416	0.8414077
h1SMcG0007329	h1SMcG0013437	0.84140813
h1SMcG0013179	h1SMcG0016367	0.8414086
h1SMcG0008441	h1SMcG0000977	0.8414088
h1SMcG0009686	h1SMcG0012766	0.84140915
h1SMcG0015422	h1SMcG0000014	0.8414092
h1SMcG0006042	h1SMcG0013876	0.8414094
h1SMcG0019233	h1SMnG0006853	0.84140944
h1SMcG0010609	h1SMcG0007062	0.8414102
h1SMcG0022918	h1SMnG0033120	0.8414102
h1SMcG0019233	h1SMcG0001063	0.84141093
h1SMcG0017602	h1SMcG0008161	0.8414111
h1SMcG0004888	h1SMcG0022515	0.8414112
h1SMcG0011310	h1SMcG0022782	0.8414112
h1SMcG0009963	h1SMcG0002110	0.84141254
h1SMcG0018284	h1SMcG0020941	0.8414128
h1SMcG0006347	h1SMcG0011444	0.8414136
h1SMcG0020741	h1SMcG0014943	0.84141374
h1SMcG0008441	h1SMnG0023579	0.8414141
h1SMcG0001098	h1SMcG0002149	0.8414142
h1SMcG0006548	h1SMcG0009785	0.84141433
h1SMcG0021295	h1SMcG0011540	0.84141445
h1SMcG0006347	h1SMnG0024413	0.8414162
h1SMcG0010609	h1SMcG0007041	0.84141624
h1SMcG0011556	h1SMcG0021732	0.8414165
h1SMcG0008246	h1SMcG0005844	0.8414165
h1SMcG0019688	h1SMcG0018966	0.8414167
h1SMcG0008246	h1SMcG0002044	0.8414167
h1SMcG0011556	h1SMcG0008964	0.8414174
h1SMcG0006347	h1SMcG0015919	0.84141827
h1SMcG0013179	h1SMcG0009182	0.841419
h1SMcG0008441	h1SMcG0014545	0.84142256
h1SMcG0001098	h1SMnG0033063	0.84142286
h1SMcG0006042	h1SMnG0009622	0.84142303
h1SMcG0006635	h1SMcG0015787	0.84142303
h1SMcG0020592	h1SMcG0004358	0.8414232
h1SMcG0011310	h1SMcG0007453	0.8414247
h1SMcG0007041	h1SMcG0009355	0.84142506
h1SMcG0011310	h1SMcG0007273	0.8414259
h1SMcG0007041	h1SMnG0032836	0.8414278
h1SMcG0020144	h1SMcG0021128	0.8414281
h1SMcG0010220	h1SMcG0001144	0.84142834
h1SMcG0019233	h1SMcG0022371	0.84142876
h1SMcG0021295	h1SMcG0018433	0.8414291
h1SMcG0017602	h1SMcG0012154	0.8414306
h1SMcG0003298	h1SMcG0020988	0.8414321
h1SMcG0003298	h1SMcG0022492	0.8414328
h1SMcG0006347	h1SMnG0011823	0.84143317
h1SMcG0008441	h1SMcG0022333	0.84143317
h1SMcG0015595	h1SMcG0022641	0.84143317
h1SMcG0017602	h1SMcG0022537	0.8414332
h1SMcG0007329	h1SMnG0003435	0.84143394
h1SMcG0003298	h1SMcG0019278	0.84143406
h1SMcG0006548	h1SMcG0014227	0.84143686
h1SMcG0020741	h1SMcG0006665	0.8414375
h1SMcG0006042	h1SMcG0012249	0.84143835
h1SMcG0019233	h1SMcG0003296	0.8414385
h1SMcG0006379	h1SMcG0006382	0.8414387
h1SMcG0011844	h1SMnG0015494	0.8414388
h1SMcG0006347	h1SMcG0019928	0.84143883
h1SMcG0023128	h1SMcG0016962	0.84143937
h1SMcG0017653	h1SMcG0009605	0.8414396
h1SMcG0011310	h1SMnG0000232	0.8414402
h1SMcG0006548	h1SMcG0017970	0.8414415
h1SMcG0006347	h1SMnG0014470	0.8414421
h1SMcG0006548	h1SMcG0018052	0.8414434
h1SMcG0017602	h1SMnG0001676	0.8414444
h1SMcG0003298	h1SMcG0009927	0.84144455
h1SMcG0007329	h1SMcG0010104	0.8414448
h1SMcG0006635	h1SMcG0003445	0.8414457
h1SMcG0010609	h1SMcG0007783	0.8414479
h1SMcG0006548	h1SMcG0020039	0.84144837
h1SMcG0007933	h1SMcG0014679	0.84144866
h1SMcG0017602	h1SMcG0008408	0.8414488
h1SMcG0007329	h1SMcG0016012	0.84144896
h1SMcG0001098	h1SMnG0008054	0.8414495
h1SMcG0020592	h1SMcG0022070	0.8414503
h1SMcG0001098	h1SMcG0001346	0.8414509
h1SMcG0006375	h1SMcG0016777	0.84145147
h1SMcG0011310	h1SMnG0032061	0.8414523
h1SMcG0007329	h1SMnG0015571	0.84145254
h1SMcG0006042	h1SMcG0009554	0.8414532
h1SMcG0011556	h1SMcG0019063	0.8414533
h1SMcG0013177	h1SMcG0016885	0.84145415
