log2FoldChange	padj
h1SMcG0000648	-0.79046585828006	0.308339136936272
h1SMcG0000652	-0.195896904439146	0.738927731288712
h1SMcG0000653	-0.57987002926594	0.287373381767177
h1SMcG0000654	0.772710932006464	0.00144412624877781
h1SMcG0000655	0.430529704520193	0.719468625608882
h1SMcG0000656	-1.54912475733642	0.328386220394517
h1SMcG0000657	-0.572067705738443	0.00342602152696666
h1SMcG0000658	-0.834479515987843	0.258045546258556
h1SMcG0000662	-0.515786891984933	0.0508287714354013
h1SMcG0000664	-0.138563426921954	0.732887741647924
h1SMcG0000665	-1.57317542327374	0.000197844091868499
h1SMcG0000666	-0.400961100111686	0.196992972950182
h1SMcG0000669	0.930124397409922	0.000000220803317809603
h1SMcG0000673	-1.15192370368558	0.000386419828867332
h1SMcG0000674	-1.81620706709389	0.00000334197646514927
h1SMcG0000675	-3.24663987345091	0.00000841049226704631
h1SMcG0000677	0.263219655827113	0.601180587417613
h1SMcG0000678	0.900169345149899	0.136227658350962
h1SMcG0000680	-1.30738325561928	0.0352098254189644
h1SMcG0000682	0.0584170548617555	0.959824233834944
h1SMcG0000684	0.14328607889714	0.599376674689708
h1SMcG0000686	0.5731424274182	0.580720240701504
h1SMcG0000689	0.901397900753619	0.00286361351847659
h1SMcG0000690	-1.86100427026056	0.00000000480397387176811
h1SMcG0000692	-1.05731718273832	0.000393871244057039
h1SMcG0000693	0.781010032364595	0.340937876853066
h1SMcG0000698	1.97902431243238	0.0000000000000000000000000264719290117355
h1SMcG0000699	0.834355795173336	0.00000201761442801612
h1SMcG0000701	-1.21559196797667	0.0296862162967815
h1SMcG0000702	0.119056193317214	0.887863295416378
h1SMcG0000703	-0.577874753506027	0.248643751479843
h1SMcG0000704	0.787345169499444	0.0107636342548005
h1SMcG0000706	0.76074764373172	0.00159641200409853
h1SMcG0000707	1.07600591495579	0.0000000229984352165732
h1SMcG0000708	0.0910189150255735	0.893044336860787
h1SMcG0000709	-0.20774557944515	0.649508267467137
h1SMcG0000710	-1.93108713666026	0.0135887124646089
h1SMcG0000711	-3.71279829171639	0.0000000000190411880604781
h1SMcG0000716	0.208117867362627	0.801214141961025
h1SMcG0000718	2.05607159215994	0.0000000000011765042818957
h1SMcG0000719	0.773246681899208	0.0000000280755371860291
h1SMcG0000720	1.33460562623201	0.000108783005921046
h1SMcG0000721	-0.289140771133218	0.747678893886113
h1SMcG0000723	-0.0570402034942327	0.944193401446954
h1SMcG0000726	-0.938103447603436	0.210397430587769
h1SMcG0000727	0.377201573766253	0.757703775549447
h1SMcG0000728	-0.97398580776713	0.382394365971306
h1SMcG0000729	-1.24470612235478	0.0029205143683437
h1SMcG0000730	0.0871630642714651	0.719422613150088
h1SMcG0000735	-0.215644958874325	0.39115309005041
h1SMcG0000736	0.676231564387569	0.0169190193382621
h1SMcG0000737	-2.40096685217435	0.0912974865202724
h1SMcG0000740	-0.434393253061482	0.601180587417613
h1SMcG0000741	-0.528530171079014	0.14487569798103
h1SMcG0000742	-0.494389414077253	0.156561544327814
h1SMcG0000743	-1.05720237558354	0.027527348245655
h1SMcG0000744	-2.03024951741633	0.00719606049135002
h1SMcG0000745	6.14710097732713	0.00000000000000000000000000000000000000000000000000000000000000000000000000190633415433355
h1SMcG0000746	-3.07278048745965	0.000000804328183474553
h1SMcG0000747	6.67494687561518	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151815360480213
h1SMcG0000748	-0.811740183581822	0.00446090825155989
h1SMcG0000749	0.279082612719661	0.255655094085618
h1SMcG0000750	0.0762009454595582	0.788490113099532
h1SMcG0000751	-1.04799281718724	0.534390367785922
h1SMcG0000752	2.42920190833257	0.00000155989528567312
h1SMcG0000754	-1.41019673232273	0.0802994785236279
h1SMcG0000756	-1.18717703664799	0.481561751091425
