source	target	weight
h1SMcG0017995	h1SMcG0001170	0.8409404
h1SMcG0006347	h1SMcG0017242	0.84094065
h1SMcG0019233	h1SMcG0008940	0.8409423
h1SMcG0018872	h1SMnG0014665	0.8409441
h1SMcG0010412	h1SMcG0016142	0.8409449
h1SMcG0008246	h1SMcG0006886	0.84094524
h1SMcG0017995	h1SMcG0007881	0.84094596
h1SMcG0011310	h1SMcG0018987	0.84094644
h1SMcG0018872	h1SMcG0020724	0.8409475
h1SMcG0015595	h1SMcG0006651	0.8409481
h1SMcG0004687	h1SMcG0000866	0.84094816
h1SMcG0017995	h1SMnG0029476	0.8409484
h1SMcG0017653	h1SMcG0019472	0.8409489
h1SMcG0020144	h1SMcG0017987	0.840949
h1SMcG0006347	h1SMnG0019389	0.8409512
h1SMcG0019233	h1SMcG0002213	0.84095234
h1SMcG0019233	h1SMcG0000170	0.84095275
h1SMcG0018872	h1SMcG0022476	0.8409538
h1SMcG0019233	h1SMcG0016384	0.84095424
h1SMcG0006635	h1SMcG0013705	0.8409547
h1SMcG0004687	h1SMcG0022034	0.8409556
h1SMcG0008246	h1SMnG0032618	0.8409557
h1SMcG0023128	h1SMnG0026167	0.8409557
h1SMcG0013177	h1SMcG0022154	0.8409558
h1SMcG0016472	h1SMcG0022090	0.8409558
h1SMcG0013179	h1SMcG0018001	0.8409561
h1SMcG0009686	h1SMcG0007275	0.84095657
h1SMcG0006375	h1SMcG0004444	0.8409567
h1SMcG0009963	h1SMnG0014951	0.84095705
h1SMcG0009963	h1SMcG0014547	0.8409577
h1SMcG0019688	h1SMcG0004819	0.840959
h1SMcG0001531	h1SMcG0005601	0.8409592
h1SMcG0008246	h1SMcG0004168	0.8409597
h1SMcG0011310	h1SMcG0000457	0.0008012000000000574
h1SMcG0004713	h1SMnG0020591	0.8409605
h1SMcG0023128	h1SMcG0021303	0.8409607
h1SMcG0011310	h1SMcG0022406	0.8409614
h1SMcG0018872	h1SMcG0015585	0.840963
h1SMcG0016956	h1SMcG0015707	0.84096307
h1SMcG0009369	h1SMcG0014655	0.8409632
h1SMcG0006347	h1SMcG0018285	0.8409633
h1SMcG0009963	h1SMcG0008944	0.8409648
h1SMcG0010789	h1SMcG0008692	0.84096503
h1SMcG0017995	h1SMnG0006565	0.84096575
h1SMcG0021295	h1SMcG0015056	0.8409658
h1SMcG0006347	h1SMcG0022269	0.8409661
h1SMcG0006375	h1SMcG0019434	0.84096634
h1SMcG0020191	h1SMcG0000106	0.8409676
h1SMcG0020191	h1SMcG0001994	0.84096867
h1SMcG0008246	h1SMnG0017639	0.84096974
h1SMcG0008373	h1SMcG0000079	0.8409706
h1SMcG0008246	h1SMcG0016753	0.84097123
h1SMcG0001531	h1SMcG0015350	0.84097266
h1SMcG0017995	h1SMnG0028196	0.8409727
h1SMcG0004687	h1SMnG0032551	0.8409737
h1SMcG0004695	h1SMcG0022318	0.84097415
h1SMcG0018872	h1SMcG0015020	0.84097445
h1SMcG0007325	h1SMcG0016574	0.84097564
h1SMcG0006548	h1SMcG0018818	0.8409759
h1SMcG0019233	h1SMnG0004454	0.84097594
h1SMcG0011556	h1SMcG0000967	0.0007677999999999852
h1SMcG0017995	h1SMcG0010957	0.84097683
h1SMcG0011844	h1SMnG0007667	0.8409771
h1SMcG0007329	h1SMcG0014788	0.84097797
h1SMcG0020144	h1SMcG0005602	0.8409788
h1SMcG0019688	h1SMcG0014784	0.8409801
