source	target	weight
h1SMcG0006347	h1SMcG0011933	0.82859457
h1SMcG0010190	h1SMcG0019519	0.82859504
h1SMcG0010190	h1SMcG0014837	0.82859606
h1SMcG0006548	h1SMcG0000016	0.8285976
h1SMcG0022918	h1SMcG0013773	0.8285992
h1SMcG0001098	h1SMcG0019359	0.8285993
h1SMcG0006042	h1SMcG0003339	0.82859993
h1SMcG0003298	h1SMcG0009644	0.82860106
h1SMcG0006508	h1SMnG0032785	0.8286012
h1SMcG0015621	h1SMnG0035614	0.82860184
h1SMcG0001098	h1SMcG0003670	0.8286019
h1SMcG0008441	h1SMcG0013611	0.8286019
h1SMcG0006375	h1SMcG0020217	0.8286022
h1SMcG0010560	h1SMcG0002260	0.82860255
h1SMcG0003269	h1SMcG0019267	0.82860255
h1SMcG0000971	h1SMcG0017622	0.8286027
h1SMcG0010412	h1SMcG0020091	0.8286032
h1SMcG0011310	h1SMcG0006509	0.8286033
h1SMcG0015621	h1SMcG0015377	0.8286034
h1SMcG0009963	h1SMcG0018334	0.8286035
h1SMcG0008246	h1SMnG0027518	0.82860374
h1SMcG0004888	h1SMnG0008144	0.82860535
h1SMcG0017995	h1SMcG0000103	0.82860565
h1SMcG0006635	h1SMcG0001991	0.8286057
h1SMcG0011844	h1SMnG0006933	0.8286067
h1SMcG0010412	h1SMcG0013914	0.8286067
h1SMcG0006508	h1SMnG0022949	0.82860684
h1SMcG0009686	h1SMnG0011906	0.82860714
h1SMcG0011844	h1SMcG0020205	0.8286074
h1SMcG0020592	h1SMcG0011438	0.82860816
h1SMcG0001531	h1SMnG0030401	0.8286091
h1SMcG0007041	h1SMnG0032716	0.82860994
h1SMcG0006042	h1SMcG0020479	0.8286102
h1SMcG0015294	h1SMcG0008205	0.82861125
h1SMcG0010190	h1SMcG0011900	0.8286113
h1SMcG0002678	h1SMcG0022515	0.8286116
h1SMcG0003298	h1SMcG0020412	0.8286125
h1SMcG0011844	h1SMnG0002509	0.828613
h1SMcG0017602	h1SMcG0022343	0.8286132
h1SMcG0003298	h1SMcG0022664	0.82861364
h1SMcG0010560	h1SMcG0022641	0.82861453
h1SMcG0006508	h1SMcG0009291	0.82861555
h1SMcG0008441	h1SMnG0027345	0.8286163
h1SMcG0004888	h1SMcG0011297	0.828618
h1SMcG0007041	h1SMcG0008649	0.82861817
h1SMcG0016703	h1SMnG0030124	0.82861835
h1SMcG0007329	h1SMcG0016296	0.8286191
h1SMcG0007041	h1SMcG0010426	0.828621
h1SMcG0003298	h1SMcG0018581	0.82862175
h1SMcG0007041	h1SMcG0022335	0.8286221
h1SMcG0015294	h1SMcG0014711	0.82862335
h1SMcG0006042	h1SMcG0019516	0.8286256
h1SMcG0006281	h1SMnG0017729	0.82862574
h1SMcG0006375	h1SMcG0020801	0.82862604
h1SMcG0010190	h1SMcG0015432	0.82862717
h1SMcG0009686	h1SMcG0018211	0.82862765
h1SMcG0011310	h1SMcG0013805	0.82862794
h1SMcG0010560	h1SMcG0015397	0.82863045
h1SMcG0015422	h1SMcG0018026	0.82863194
h1SMcG0011556	h1SMnG0032159	0.82863206
h1SMcG0011556	h1SMcG0007322	0.8286321
h1SMcG0015422	h1SMcG0011123	0.8286332
h1SMcG0008373	h1SMcG0013309	0.8286334
h1SMcG0006347	h1SMcG0014225	0.82863414
h1SMcG0019233	h1SMnG0029755	0.8286349
h1SMcG0003269	h1SMcG0017748	0.82863516
h1SMcG0004816	h1SMcG0008899	0.828636
h1SMcG0006508	h1SMnG0002698	0.82863617
h1SMcG0007041	h1SMcG0000877	0.8286368
h1SMcG0006548	h1SMcG0018124	0.82863796
h1SMcG0009686	h1SMcG0001384	0.82863826
h1SMcG0006281	h1SMcG0018956	0.8286383
h1SMcG0004713	h1SMcG0012723	0.8286385
h1SMcG0016703	h1SMcG0014829	0.8286393
h1SMcG0010789	h1SMcG0003785	0.8286395
h1SMcG0016703	h1SMcG0021960	0.82863975
h1SMcG0009963	h1SMcG0011325	0.8286399
h1SMcG0006635	h1SMcG0019386	0.8286401
h1SMcG0021295	h1SMcG0005733	0.8286401
h1SMcG0010190	h1SMcG0017819	0.8286418
h1SMcG0004888	h1SMcG0021369	0.82864213
h1SMcG0008246	h1SMcG0004858	0.8286422
h1SMcG0015294	h1SMcG0002005	0.82864314
h1SMcG0008441	h1SMcG0006832	0.8286447
h1SMcG0006508	h1SMcG0004705	0.8286451
h1SMcG0000079	h1SMcG0020811	0.828646
h1SMcG0015343	h1SMnG0035608	0.82864684
h1SMcG0008441	h1SMcG0004870	0.828647
h1SMcG0003298	h1SMcG0019067	0.82864714
h1SMcG0008441	h1SMcG0003262	0.8286488
h1SMcG0011844	h1SMnG0015111	0.8286491
h1SMcG0011844	h1SMcG0013340	0.8286505
h1SMcG0000971	h1SMcG0000921	0.8286506
h1SMcG0019233	h1SMnG0032960	0.828651
h1SMcG0006193	h1SMcG0018180	0.82865113
h1SMcG0003269	h1SMcG0021068	0.8286521
h1SMcG0004888	h1SMcG0004453	0.82865214
h1SMcG0006548	h1SMcG0000076	0.8286525
h1SMcG0011844	h1SMcG0022664	0.8286527
h1SMcG0006548	h1SMcG0021908	0.82865286
h1SMcG0006508	h1SMnG0032161	0.82865316
h1SMcG0006042	h1SMcG0020064	0.8286534
h1SMcG0008441	h1SMcG0005910	0.82865393
h1SMcG0002678	h1SMcG0008722	0.8286546
h1SMcG0006508	h1SMnG0033784	0.8286552
h1SMcG0006379	h1SMnG0034694	0.8286555
h1SMcG0003269	h1SMnG0028205	0.82865584
h1SMcG0008246	h1SMcG0005865	0.82865596
h1SMcG0004888	h1SMnG0034183	0.8286561
h1SMcG0015958	h1SMcG0006866	0.82865757
h1SMcG0006281	h1SMnG0026796	0.8286583
h1SMcG0020760	h1SMcG0016248	0.8286592
h1SMcG0010190	h1SMcG0012583	0.8286595
h1SMcG0008246	h1SMnG0018701	0.82866025
h1SMcG0022918	h1SMcG0001931	0.8286603
h1SMcG0000971	h1SMcG0017987	0.8286605
h1SMcG0007329	h1SMcG0008594	0.8286605
h1SMcG0019233	h1SMcG0001836	0.82866144
h1SMcG0016703	h1SMcG0021693	0.8286624
h1SMcG0011844	h1SMcG0012006	0.8286628
h1SMcG0008246	h1SMcG0011376	0.82866293
h1SMcG0007329	h1SMnG0000151	0.8286634
h1SMcG0015294	h1SMcG0014597	0.8286642
