source	target	weight
h1SMcG0021045	h1SMcG0008876	0.7918691
h1SMcG0006635	h1SMnG0009117	0.7918694
h1SMcG0001060	h1SMnG0028592	0.7918709
h1SMcG0002143	h1SMnG0001743	0.79187095
h1SMcG0020741	h1SMnG0024207	0.7918713
h1SMcG0006635	h1SMcG0005170	0.7918715
h1SMnG0012616	h1SMcG0005356	0.79187155
h1SMcG0022977	h1SMcG0010929	0.79187167
h1SMcG0020428	h1SMnG0034369	0.7918727
h1SMcG0011844	h1SMcG0004871	0.7918729
h1SMcG0018872	h1SMcG0001882	0.7918733
h1SMcG0022977	h1SMcG0020744	0.79187334
h1SMcG0018146	h1SMcG0020990	0.7918737
h1SMcG0021045	h1SMcG0001984	0.79187375
h1SMcG0009369	h1SMcG0022036	0.7918741
h1SMcG0015595	h1SMnG0000619	0.7918743
h1SMcG0019799	h1SMcG0017863	0.7918745
h1SMcG0020721	h1SMcG0011734	0.79187495
h1SMcG0007933	h1SMcG0014476	0.7918751
h1SMcG0001020	h1SMcG0015802	0.79187536
h1SMcG0009963	h1SMnG0007263	0.79187536
h1SMcG0006375	h1SMcG0015604	0.7918757
h1SMcG0020557	h1SMcG0007497	0.79187584
h1SMcG0023128	h1SMcG0015477	0.791876
h1SMcG0012446	h1SMnG0009424	0.7918766
h1SMcG0001020	h1SMcG0005400	0.79187715
h1SMcG0002883	h1SMcG0007525	0.7918773
h1SMcG0020721	h1SMnG0004945	0.791878
h1SMcG0002883	h1SMcG0020895	0.7918782
h1SMcG0010603	h1SMcG0009912	0.7918784
h1SMcG0018146	h1SMcG0008795	0.7918784
h1SMcG0015294	h1SMcG0009920	0.79187876
h1SMcG0003132	h1SMcG0005194	0.79187894
h1SMcG0000803	h1SMcG0019812	0.79187906
h1SMcG0013730	h1SMnG0015148	0.7918793
h1SMcG0001060	h1SMcG0020392	0.7918795
h1SMcG0019688	h1SMcG0002360	0.79188037
h1SMcG0010990	h1SMnG0031765	0.79188055
h1SMcG0021565	h1SMcG0005266	0.7918806
h1SMcG0001060	h1SMcG0019177	0.7918809
h1SMcG0006886	h1SMcG0018011	0.7918815
h1SMcG0018959	h1SMcG0016721	0.7918815
h1SMcG0003407	h1SMnG0014877	0.79188174
h1SMcG0010603	h1SMcG0001082	0.7918821
h1SMcG0018400	h1SMcG0022301	0.7918829
h1SMcG0001531	h1SMcG0021075	0.791883
h1SMcG0019799	h1SMcG0009149	0.7918834
h1SMcG0006635	h1SMcG0003494	0.79188347
h1SMcG0002143	h1SMcG0011830	0.79188347
h1SMcG0016703	h1SMcG0001485	0.7918835
h1SMcG0011844	h1SMcG0008106	0.7918841
h1SMcG0019688	h1SMcG0007958	0.7918844
h1SMcG0006635	h1SMcG0022081	0.7918845
h1SMcG0009963	h1SMnG0004161	0.7918845
h1SMcG0006635	h1SMcG0006501	0.79188466
h1SMcG0012446	h1SMnG0013683	0.791885
h1SMcG0021565	h1SMcG0022453	0.7918851
h1SMcG0020428	h1SMcG0022345	0.79188526
h1SMcG0006261	h1SMcG0001891	0.7918857
h1SMcG0002214	h1SMcG0004713	0.79188615
h1SMcG0006281	h1SMcG0005700	0.7918864
h1SMcG0013730	h1SMcG0004809	0.79188645
h1SMnG0012616	h1SMcG0017984	0.7918867
h1SMcG0018400	h1SMcG0003178	0.7918868
h1SMcG0006886	h1SMcG0004915	0.79188687
h1SMcG0006375	h1SMnG0032757	0.7918873
h1SMcG0011535	h1SMcG0018100	0.7918873
h1SMcG0018959	h1SMcG0000630	0.79188746
h1SMcG0000803	h1SMcG0022473	0.7918876
h1SMcG0004352	h1SMcG0000295	0.7918877
h1SMcG0006635	h1SMcG0014650	0.7918879
h1SMcG0006886	h1SMcG0009630	0.7918879
h1SMcG0003155	h1SMcG0000553	0.79188836
h1SMcG0019688	h1SMnG0004272	0.79188883
h1SMcG0013730	h1SMcG0002125	0.79188913
h1SMcG0003407	h1SMnG0017165	0.79188937
h1SMcG0006886	h1SMnG0001977	0.79189
h1SMcG0000803	h1SMnG0032788	0.7918902
h1SMcG0015595	h1SMnG0001421	0.7918902
h1SMcG0006281	h1SMcG0017881	0.7918905
h1SMcG0009369	h1SMnG0019000	0.7918909
h1SMcG0016730	h1SMcG0021674	0.79189116
h1SMcG0000803	h1SMcG0018452	0.79189116
h1SMcG0019688	h1SMnG0016810	0.7918913
