"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"h1SMcG001629212",0.000000000000000000000000000000000308453145456656,0.00430218377754634,0.277,0.118,0.0000000000000000000000000000150241358089028,"38","h1SMcG0016292"
"h1SMcG001250513",0.00000000000000000000000000000000128204589754855,0.00262038960360059,0.585,0.376,0.0000000000000000000000000000624458915777946,"38","h1SMcG0012505"
"h1SMcG00088348",0.00000000000000000000000000000000182131669821924,0.00583718379930981,0.178,0.061,0.0000000000000000000000000000887126937368629,"38","h1SMcG0008834"
"h1SMnG002669914",0.00000000000000000000000000000000322624076498429,0.00253491839527122,0.567,0.359,0.000000000000000000000000000157143735180855,"38","h1SMnG0026699"
"h1SMcG0019312",0.00000000000000000000000000000000626614788338764,0.00867925692497609,0.1,0.025,0.000000000000000000000000000305211531104045,"38","h1SMcG0019312"
"h1SMcG00068374",0.00000000000000000000000000000000680667901151897,0.00652365382037813,0.165,0.055,0.000000000000000000000000000331539721293066,"38","h1SMcG0006837"
"h1SMcG000397514",0.00000000000000000000000000000000772913703583457,0.0027548531273433,0.545,0.348,0.00000000000000000000000000037647080674143,"38","h1SMcG0003975"
"h1SMcG00219696",0.0000000000000000000000000000000150572989836221,0.00572071362601421,0.189,0.068,0.000000000000000000000000000733410918894266,"38","h1SMcG0021969"
"h1SMcG00051034",0.0000000000000000000000000000000177393931718919,0.00490230649984232,0.201,0.074,0.000000000000000000000000000864050362616511,"38","h1SMcG0005103"
"h1SMcG00186213",0.0000000000000000000000000000000201209273009965,0.00734624375292812,0.124,0.035,0.000000000000000000000000000980050126976938,"38","h1SMcG0018621"
"h1SMcG00100725",0.0000000000000000000000000000000264230802193281,0.00655811707074942,0.16,0.053,0.00000000000000000000000000128701539132303,"38","h1SMcG0010072"
"h1SMcG001374616",0.0000000000000000000000000000000623334513078305,0.00283449204869346,0.404,0.212,0.00000000000000000000000000303613774630181,"38","h1SMcG0013746"
"h1SMnG003513816",0.0000000000000000000000000000000895400952021089,0.00227975361981978,0.638,0.448,0.00000000000000000000000000436131895710432,"38","h1SMnG0035138"
"h1SMcG00028152",0.000000000000000000000000000000114514819280835,0.00707694300057244,0.115,0.031,0.00000000000000000000000000557778781753093,"38","h1SMcG0002815"
"h1SMcG00023186",0.000000000000000000000000000000133006079740675,0.00486621060450674,0.201,0.075,0.00000000000000000000000000647846013200879,"38","h1SMcG0002318"
"h1SMcG00118183",0.000000000000000000000000000000148217136473596,0.00715197414380879,0.117,0.032,0.00000000000000000000000000721936028335593,"38","h1SMcG0011818"
"h1SMnG003560613",0.000000000000000000000000000000382125523119603,0.00378290472275698,0.27,0.118,0.0000000000000000000000000186125699801096,"38","h1SMnG0035606"
"h1SMnG00088482",0.000000000000000000000000000000507601562454793,0.00639801186780767,0.143,0.045,0.0000000000000000000000000247242569040481,"38","h1SMnG0008848"
"h1SMnG002116014",0.0000000000000000000000000000018406571298204,0.0024411503939674,0.522,0.322,0.000000000000000000000000089654727479292,"38","h1SMnG0021160"
"h1SMcG00006438",0.00000000000000000000000000000332230643709537,0.00442053892970316,0.203,0.078,0.000000000000000000000000161822901938041,"38","h1SMcG0000643"
"h1SMcG00117987",0.00000000000000000000000000000484723906281025,0.00593914782434767,0.152,0.05,0.000000000000000000000000236099320271362,"38","h1SMcG0011798"
"h1SMcG00109396",0.0000000000000000000000000000110080457742837,0.00603716231555661,0.155,0.052,0.00000000000000000000000053617989357381,"38","h1SMcG0010939"
"h1SMcG00066462",0.0000000000000000000000000000118941213613838,0.00705351882912573,0.115,0.033,0.000000000000000000000000579338863270283,"38","h1SMcG0006646"
"h1SMnG00241411",0.0000000000000000000000000000127460878872325,0.00733832393372132,0.117,0.034,0.00000000000000000000000062083644881132,"38","h1SMnG0024141"
"h1SMnG00281262",0.00000000000000000000000000001524838334777,0.0060627140623299,0.143,0.046,0.000000000000000000000000742718256103181,"38","h1SMnG0028126"
"h1SMcG00107306",0.0000000000000000000000000000326353304532288,0.00532568437739141,0.163,0.057,0.00000000000000000000000158960167571587,"38","h1SMcG0010730"
"h1SMcG00109383",0.0000000000000000000000000000451079080630182,0.00687457056300762,0.124,0.037,0.00000000000000000000000219711598593349,"38","h1SMcG0010938"
"h1SMcG00032323",0.0000000000000000000000000000597158705189162,0.00678292105220691,0.124,0.037,0.00000000000000000000000290864062123537,"38","h1SMcG0003232"
"h1SMcG00085392",0.0000000000000000000000000000651555136012361,0.00728176131380764,0.11,0.031,0.00000000000000000000000317359475648901,"38","h1SMcG0008539"
"h1SMcG00070448",0.0000000000000000000000000000711735554915278,0.00517984235193332,0.175,0.064,0.00000000000000000000000346672154088134,"38","h1SMcG0007044"
"h1SMcG00163842",0.0000000000000000000000000000802344149679625,0.00727918766854364,0.104,0.028,0.00000000000000000000000390805788425952,"38","h1SMcG0016384"
"h1SMcG00059027",0.000000000000000000000000000190885931968586,0.0049543908603343,0.157,0.054,0.00000000000000000000000929767197432589,"38","h1SMcG0005902"
"h1SMcG00027957",0.000000000000000000000000000212677123863495,0.00517792291947781,0.168,0.061,0.0000000000000000000000103590773491431,"38","h1SMcG0002795"
"h1SMnG003513114",0.000000000000000000000000000241783686188563,0.00256614966714156,0.496,0.306,0.0000000000000000000000117767997868725,"38","h1SMnG0035131"
"h1SMcG002314412",0.000000000000000000000000000272574215105197,0.00364351749857101,0.26,0.117,0.0000000000000000000000132765448693439,"38","h1SMcG0023144"
"h1SMcG00124123",0.000000000000000000000000000504545026578842,0.00704549830865738,0.112,0.032,0.0000000000000000000000245753791546022,"38","h1SMcG0012412"
"h1SMcG00187536",0.000000000000000000000000000573353636350905,0.00445950547942367,0.201,0.08,0.0000000000000000000000279269089193799,"38","h1SMcG0018753"
"h1SMnG003512714",0.000000000000000000000000000601224174188191,0.00295600318207113,0.491,0.307,0.0000000000000000000000292844270763584,"38","h1SMnG0035127"
"h1SMcG00065243",0.000000000000000000000000000648099248568072,0.00556817801286952,0.14,0.046,0.0000000000000000000000315676181992537,"38","h1SMcG0006524"
"h1SMcG00109755",0.000000000000000000000000000680802769980972,0.00500274491343502,0.147,0.049,0.0000000000000000000000331605413202332,"38","h1SMcG0010975"
"h1SMcG00135509",0.00000000000000000000000000407516482574136,0.00482207804160603,0.189,0.075,0.00000000000000000000019849312833221,"38","h1SMcG0013550"
"h1SMcG00053608",0.00000000000000000000000000499971305776625,0.00483836613045097,0.18,0.069,0.000000000000000000000243526023617679,"38","h1SMcG0005360"
"h1SMnG00325894",0.00000000000000000000000000689332084382165,0.0062400874665211,0.147,0.051,0.000000000000000000000335759871660865,"38","h1SMnG0032589"
"h1SMcG000698415",0.00000000000000000000000000711449676707228,0.00214812888358569,0.689,0.551,0.000000000000000000000346532908530556,"38","h1SMcG0006984"
"h1SMcG00196777",0.000000000000000000000000007408113629009,0.00502300613669553,0.176,0.067,0.00000000000000000000036083439864177,"38","h1SMcG0019677"
"h1SMcG002100015",0.0000000000000000000000000227290243557882,0.00216784913085582,0.456,0.27,0.00000000000000000000110708531832173,"38","h1SMcG0021000"
"h1SMcG00138395",0.0000000000000000000000000248250146138971,0.00588950623875741,0.143,0.05,0.0000000000000000000012091768118137,"38","h1SMcG0013839"
"h1SMcG00060593",0.0000000000000000000000000255124165602905,0.00657215455113278,0.117,0.036,0.00000000000000000000124265878581863,"38","h1SMcG0006059"
"h1SMnG00005693",0.0000000000000000000000000263130582212141,0.00629401924019748,0.137,0.046,0.0000000000000000000012816564398389,"38","h1SMnG0000569"
"h1SMcG002088011",0.0000000000000000000000000307150191669869,0.00416956117937083,0.206,0.085,0.0000000000000000000014960671535856,"38","h1SMcG0020880"
"h1SMnG003515114",0.0000000000000000000000000679582420170803,0.00286025756418215,0.353,0.189,0.00000000000000000000331011005216795,"38","h1SMnG0035151"
"h1SMcG00090132",0.0000000000000000000000000736257408292904,0.00604644250985668,0.117,0.036,0.00000000000000000000358616258431308,"38","h1SMcG0009013"
"h1SMcG002224017",0.0000000000000000000000000795463652738077,0.00327234581873085,0.283,0.138,0.00000000000000000000387454435975662,"38","h1SMcG0022240"
"h1SMcG00205923",0.0000000000000000000000000881234100345385,0.00645730938387861,0.122,0.039,0.0000000000000000000042923150559623,"38","h1SMcG0020592"
"h1SMcG00095665",0.000000000000000000000000121412569865631,0.00428361919177142,0.189,0.076,0.00000000000000000000591376345301517,"38","h1SMcG0009566"
"h1SMcG001248615",0.000000000000000000000000237448579619979,0.00276888776178226,0.453,0.284,0.00000000000000000001156564541613,"38","h1SMcG0012486"
"h1SMcG00130306",0.000000000000000000000000312901303797874,0.00465437364210626,0.145,0.051,0.0000000000000000000152407967053869,"38","h1SMcG0013030"
"h1SMnG00248981",0.000000000000000000000000348930851394066,0.00626099242346057,0.115,0.036,0.0000000000000000000169957239097022,"38","h1SMnG0024898"
"h1SMnG002667814",0.000000000000000000000000622477975986984,0.00278713538305211,0.316,0.164,0.000000000000000000030319657254374,"38","h1SMnG0026678"
"h1SMcG001320515",0.000000000000000000000000762778350957936,0.00323559142514028,0.362,0.204,0.0000000000000000000371534079184592,"38","h1SMcG0013205"
"h1SMcG00032172",0.00000000000000000000000100356302921285,0.00674731376678334,0.1,0.029,0.0000000000000000000488815480268996,"38","h1SMcG0003217"
"h1SMcG00031156",0.00000000000000000000000127656794719153,0.00399796897104616,0.185,0.074,0.0000000000000000000621790715718049,"38","h1SMcG0003115"
"h1SMcG00064694",0.00000000000000000000000142005448828576,0.00610645726639858,0.112,0.035,0.0000000000000000000691680140154229,"38","h1SMcG0006469"
"h1SMcG00153461",0.00000000000000000000000151038122449319,0.00546078275658699,0.143,0.051,0.0000000000000000000735676486826141,"38","h1SMcG0015346"
"h1SMnG00145242",0.00000000000000000000000152358675849764,0.00558068778029648,0.125,0.042,0.0000000000000000000742108638329032,"38","h1SMnG0014524"
"h1SMcG000118415",0.00000000000000000000000261378133636696,0.00315074790623455,0.341,0.187,0.000000000000000000127312061331762,"38","h1SMcG0001184"
"h1SMcG000960515",0.00000000000000000000000329960372026608,0.00306040489944477,0.367,0.207,0.00000000000000000016071709800672,"38","h1SMcG0009605"
"h1SMcG00018672",0.00000000000000000000000355627041507566,0.00614325359364208,0.105,0.032,0.000000000000000000173218819377505,"38","h1SMcG0001867"
"h1SMcG000539614",0.0000000000000000000000043312768105894,0.00403613680352759,0.227,0.104,0.000000000000000000210967830890189,"38","h1SMcG0005396"
"h1SMcG00065747",0.00000000000000000000000461588964919097,0.00459674193354859,0.186,0.077,0.000000000000000000224830753032794,"38","h1SMcG0006574"
"h1SMcG0002141",0.00000000000000000000000526946883230948,0.00669012986750831,0.104,0.032,0.00000000000000000025666528788413,"38","h1SMcG0002141"
"h1SMcG002188515",0.00000000000000000000000611387419153462,0.00223184786751696,0.509,0.345,0.000000000000000000297794584121269,"38","h1SMcG0021885"
"h1SMcG001801113",0.0000000000000000000000134568114317682,0.00307147566622752,0.359,0.205,0.000000000000000000655454371218567,"38","h1SMcG0018011"
"h1SMnG0015975",0.000000000000000000000017728034832404,0.00665561894968966,0.1,0.03,0.000000000000000000863497120616732,"38","h1SMnG0015975"
"h1SMnG00145212",0.0000000000000000000000192838892469568,0.0057502299004238,0.125,0.043,0.000000000000000000939279677440771,"38","h1SMnG0014521"
"h1SMcG00071484",0.0000000000000000000000206673081517543,0.00497029876630274,0.153,0.058,0.00000000000000000100666324545565,"38","h1SMcG0007148"
"h1SMcG001206516",0.0000000000000000000000267441515258707,0.00203395930171473,0.476,0.302,0.00000000000000000130265413252211,"38","h1SMcG0012065"
"h1SMnG00241572",0.0000000000000000000000311501376102028,0.0055669300125613,0.125,0.043,0.00000000000000000151726090271776,"38","h1SMnG0024157"
"h1SMcG00090971",0.0000000000000000000000397057262129222,0.00544521037258093,0.119,0.04,0.00000000000000000193398651237902,"38","h1SMcG0009097"
"h1SMnG002605515",0.000000000000000000000043425588399173,0.00284862879471836,0.371,0.216,0.00000000000000000211517355974692,"38","h1SMnG0026055"
"h1SMcG00073263",0.0000000000000000000000487374121653992,0.00504194440242159,0.145,0.054,0.00000000000000000237390187175226,"38","h1SMcG0007326"
"h1SMcG00103843",0.000000000000000000000235274069563866,0.00611637195188953,0.105,0.034,0.0000000000000000114597293803168,"38","h1SMcG0010384"
"h1SMnG0032772",0.000000000000000000000384755515948697,0.0060146982577179,0.107,0.035,0.0000000000000000187406716708291,"38","h1SMnG0032772"
"h1SMcG00121463",0.000000000000000000000389025429531662,0.00565827776603433,0.114,0.038,0.0000000000000000189486506216282,"38","h1SMcG0012146"
"h1SMcG00207604",0.000000000000000000000446065177769473,0.00533773595028283,0.124,0.043,0.0000000000000000217269426787955,"38","h1SMcG0020760"
"h1SMnG00323561",0.000000000000000000000485782360160377,0.00624542599271187,0.117,0.04,0.0000000000000000236614871986917,"38","h1SMnG0032356"
"h1SMcG00207628",0.000000000000000000000532456378177981,0.00503436246255212,0.147,0.056,0.0000000000000000259348852682931,"38","h1SMcG0020762"
"h1SMcG00199983",0.000000000000000000000626379728066615,0.00437317704639852,0.157,0.062,0.0000000000000000305097037946687,"38","h1SMcG0019998"
"h1SMnG00308462",0.00000000000000000000112528027098863,0.00577541888037111,0.107,0.035,0.000000000000000054810151439314,"38","h1SMnG0030846"
"h1SMnG00222582",0.00000000000000000000132509123178763,0.00532260791226849,0.112,0.038,0.0000000000000000645425437179119,"38","h1SMnG0022258"
"h1SMcG00135333",0.00000000000000000000208208624824169,0.00513321641379646,0.135,0.05,0.000000000000000101414256979356,"38","h1SMcG0013533"
"h1SMcG00138097",0.00000000000000000000328765483545719,0.00425118300821305,0.168,0.07,0.000000000000000160135091725449,"38","h1SMcG0013809"
"h1SMnG00262024",0.00000000000000000000329866213952168,0.00499383417748644,0.147,0.058,0.000000000000000160671235491822,"38","h1SMnG0026202"
"h1SMcG000831014",0.00000000000000000000330377738760594,0.00251947111895082,0.264,0.133,0.00000000000000016092038899551,"38","h1SMcG0008310"
"h1SMcG00026962",0.00000000000000000000365816711001413,0.00527818358999829,0.117,0.041,0.000000000000000178182003594568,"38","h1SMcG0002696"
"h1SMcG001614615",0.0000000000000000000043334899299663,0.00234956230061965,0.386,0.23,0.000000000000000211075627508799,"38","h1SMcG0016146"
"h1SMnG0034727",0.00000000000000000000912371957216738,0.00543320260107149,0.107,0.036,0.000000000000000444398132921129,"38","h1SMnG0034727"
"h1SMnG00221214",0.0000000000000000000107936531551735,0.0045067394458174,0.143,0.056,0.00000000000000052573725788219,"38","h1SMnG0022121"
"h1SMcG00064837",0.0000000000000000000131766510877942,0.00402199290504734,0.152,0.061,0.000000000000000641808321184279,"38","h1SMcG0006483"
"h1SMnG003535315",0.0000000000000000000177551592654867,0.00349289481924324,0.213,0.1,0.000000000000000864818297503329,"38","h1SMnG0035353"
"h1SMnG0014583",0.0000000000000000000217969956961354,0.00578711215405125,0.105,0.036,0.00000000000000106168806636736,"38","h1SMnG0014583"
"h1SMcG00204737",0.0000000000000000000707136930320835,0.00371348509173767,0.191,0.087,0.00000000000000344432256020672,"38","h1SMcG0020473"
"h1SMcG0002546",0.0000000000000000000859898448854619,0.00527636054374355,0.105,0.036,0.00000000000000418839336468108,"38","h1SMcG0002546"
"h1SMnG001955315",0.000000000000000000156916804776901,0.00343359812785214,0.211,0.101,0.0000000000000076431037270733,"38","h1SMnG0019553"
"h1SMnG00049152",0.000000000000000000164557307233749,0.00533174067243735,0.114,0.041,0.00000000000000801525732074144,"38","h1SMnG0004915"
"h1SMcG00047133",0.000000000000000000171597259263922,0.0054470358261334,0.112,0.04,0.00000000000000835815930422709,"38","h1SMcG0004713"
"h1SMnG00327851",0.000000000000000000195113800581535,0.00521247915350592,0.109,0.038,0.00000000000000950360299872542,"38","h1SMnG0032785"
"h1SMnG00318901",0.000000000000000000221295091017573,0.00499520492066148,0.115,0.042,0.000000000000010778841293284,"38","h1SMnG0031890"
"h1SMnG00310561",0.000000000000000000366890640601818,0.00498086729171095,0.112,0.04,0.0000000000000178705093224334,"38","h1SMnG0031056"
"h1SMcG00137804",0.000000000000000000378256679209313,0.00472113658440042,0.119,0.044,0.0000000000000184241263309272,"38","h1SMcG0013780"
"h1SMnG00331091",0.000000000000000000418732233367009,0.00436820394878404,0.129,0.049,0.0000000000000203956096228403,"38","h1SMnG0033109"
"h1SMcG00153302",0.000000000000000000479310958662112,0.00545265556724235,0.102,0.035,0.0000000000000233462781745142,"38","h1SMcG0015330"
"h1SMcG00071753",0.000000000000000000622096317595863,0.00497809979596299,0.112,0.04,0.0000000000000303010674374593,"38","h1SMcG0007175"
"h1SMcG00192153",0.000000000000000000671694537982016,0.0047041665538041,0.112,0.04,0.000000000000032716897556028,"38","h1SMcG0019215"
"h1SMcG00018134",0.000000000000000000825586501017176,0.00485525491020423,0.124,0.047,0.0000000000000402126672915446,"38","h1SMcG0001813"
"h1SMcG00130338",0.0000000000000000014455825919494,0.00384545244214003,0.145,0.06,0.0000000000000704114368886715,"38","h1SMcG0013033"
"h1SMcG0015289",0.0000000000000000015481468548823,0.00539584716524895,0.102,0.036,0.0000000000000754071370076071,"38","h1SMcG0015289"
"h1SMcG001965016",0.00000000000000000180334114584046,0.00271657775837846,0.236,0.12,0.0000000000000878371405315973,"38","h1SMcG0019650"
"h1SMcG00156086",0.00000000000000000231726347818272,0.00500789367155596,0.122,0.047,0.000000000000112869269495324,"38","h1SMcG0015608"
"h1SMcG000947813",0.00000000000000000297739292703715,0.00285265480925939,0.338,0.204,0.000000000000145022854690125,"38","h1SMcG0009478"
"h1SMcG00079383",0.0000000000000000048440840254943,0.00437364302486316,0.135,0.055,0.000000000000235945644713776,"38","h1SMcG0007938"
"h1SMnG00083575",0.00000000000000000498465545597961,0.00393378781151377,0.178,0.082,0.000000000000242792597949855,"38","h1SMnG0008357"
"h1SMcG002116513",0.00000000000000000518336443289447,0.00303943817507008,0.209,0.103,0.000000000000252471314797424,"38","h1SMcG0021165"
"h1SMcG00098321",0.00000000000000000922515561209794,0.00506446283012579,0.107,0.039,0.000000000000449338879554067,"38","h1SMcG0009832"
"h1SMnG003539014",0.00000000000000000971379743151087,0.00312205488856528,0.273,0.154,0.000000000000473139645294032,"38","h1SMnG0035390"
"h1SMcG00175497",0.00000000000000000972662424411808,0.00369099345158476,0.142,0.059,0.000000000000473764413682504,"38","h1SMcG0017549"
"h1SMcG00112438",0.0000000000000000121531401358,0.00400876433308453,0.165,0.074,0.000000000000591955149734546,"38","h1SMcG0011243"
"h1SMcG00072751",0.0000000000000000126326628719074,0.00567556998108947,0.1,0.036,0.000000000000615311743164867,"38","h1SMcG0007275"
"h1SMcG00070814",0.000000000000000016653866730841,0.0041495242595223,0.143,0.061,0.000000000000811176540725804,"38","h1SMcG0007081"
"h1SMcG00003632",0.0000000000000000193865097190663,0.00476319848927995,0.11,0.041,0.000000000000944278115396283,"38","h1SMcG0000363"
"h1SMcG002203610",0.0000000000000000227211203739139,0.00334232046073927,0.163,0.073,0.0000000000011067003311726,"38","h1SMcG0022036"
"h1SMcG00147256",0.0000000000000000443969314729844,0.00442124877439817,0.124,0.049,0.00000000000216248573818612,"38","h1SMcG0014725"
"h1SMcG00131793",0.0000000000000000445963342421728,0.00484273224193292,0.104,0.038,0.00000000000217219824826775,"38","h1SMcG0013179"
"h1SMcG000980114",0.0000000000000000524628797412603,0.00214318744747072,0.339,0.205,0.00000000000255536194643731,"38","h1SMcG0009801"
"h1SMcG00076433",0.0000000000000000532608218332791,0.00471450570392005,0.137,0.058,0.00000000000259422810985536,"38","h1SMcG0007643"
"h1SMnG0029221",0.0000000000000000591441541348741,0.00469650161142071,0.105,0.039,0.00000000000288079345960145,"38","h1SMnG0029221"
"h1SMcG00202112",0.0000000000000000653144091780354,0.00461917583233368,0.104,0.038,0.00000000000318133424224375,"38","h1SMcG0020211"
"h1SMcG00164684",0.0000000000000000921968297515563,0.0043256204565028,0.132,0.055,0.00000000000449072318353881,"38","h1SMcG0016468"
"h1SMcG000974513",0.000000000000000101528248124627,0.00313420493872154,0.188,0.091,0.00000000000494523790965433,"38","h1SMcG0009745"
"h1SMnG003515015",0.00000000000000015278875509791,0.00313919728636529,0.222,0.117,0.00000000000744203468330899,"38","h1SMnG0035150"
"h1SMcG001484618",0.000000000000000157801899444182,0.00284062919544581,0.206,0.104,0.0000000000076862149181272,"38","h1SMcG0014846"
"h1SMcG00193223",0.00000000000000020471759517856,0.00447482417315659,0.114,0.044,0.00000000000997138462595731,"38","h1SMcG0019322"
"h1SMcG001299013",0.000000000000000335373792051646,0.0023814106665289,0.318,0.194,0.0000000000163353866632516,"38","h1SMcG0012990"
"h1SMcG00042074",0.000000000000000335805749487521,0.00412348286187666,0.13,0.055,0.0000000000163564264460382,"38","h1SMcG0004207"
"h1SMcG00145054",0.000000000000000387195583957064,0.00494671054721485,0.114,0.045,0.0000000000188595225033807,"38","h1SMcG0014505"
"h1SMcG00137994",0.000000000000000602198165353476,0.0037742073885087,0.135,0.058,0.0000000000293318682380371,"38","h1SMcG0013799"
"h1SMcG00163204",0.000000000000000614806536102879,0.00411158389294336,0.112,0.044,0.000000000029945996760499,"38","h1SMcG0016320"
"h1SMnG00266824",0.000000000000000644810621815053,0.00415959812857645,0.137,0.059,0.0000000000314074357673676,"38","h1SMnG0026682"
"h1SMcG00212393",0.00000000000000090687504250974,0.00456000855063018,0.12,0.05,0.0000000000441720695705644,"38","h1SMcG0021239"
"h1SMcG00044045",0.000000000000000995467364913677,0.00427889295841372,0.122,0.05,0.0000000000484872244102154,"38","h1SMcG0004404"
"h1SMnG00328232",0.00000000000000127139487820369,0.00418648421368388,0.117,0.048,0.0000000000619271017275451,"38","h1SMnG0032823"
"h1SMcG00174867",0.00000000000000213835814809188,0.00317073901481372,0.171,0.083,0.000000000104155148677259,"38","h1SMcG0017486"
"h1SMcG00070343",0.00000000000000259297723700823,0.0036183220946463,0.138,0.061,0.000000000126298735260197,"38","h1SMcG0007034"
"h1SMcG00177341",0.00000000000000293098775126218,0.00427622577749108,0.122,0.051,0.000000000142762551388478,"38","h1SMcG0017734"
"h1SMcG001150915",0.00000000000000342493971361898,0.00284850273683341,0.201,0.104,0.000000000166821963570953,"38","h1SMcG0011509"
"h1SMnG002667515",0.00000000000000502982327221592,0.00237664368846761,0.241,0.133,0.000000000244992631943093,"38","h1SMnG0026675"
"h1SMcG001537716",0.00000000000000516344831929837,0.00296594451628893,0.18,0.089,0.000000000251501240736385,"38","h1SMcG0015377"
"h1SMcG00025184",0.00000000000000573197288685572,0.00382941370565308,0.13,0.057,0.000000000279192935372968,"38","h1SMcG0002518"
"h1SMcG001715917",0.00000000000000635794159392783,0.00278151401920926,0.201,0.105,0.000000000309682619157037,"38","h1SMcG0017159"
"h1SMnG002453214",0.00000000000000782859733897367,0.00235700835866567,0.275,0.162,0.000000000381315319186729,"38","h1SMnG0024532"
"h1SMcG00062772",0.00000000000000832279027932038,0.00407442896669338,0.115,0.048,0.000000000405386468925137,"38","h1SMcG0006277"
"h1SMnG0034688",0.00000000000000912163459045825,0.00439216006880811,0.105,0.042,0.000000000444296577632041,"38","h1SMnG0034688"
"h1SMcG000233716",0.000000000000011462509267497,0.00238282593100518,0.339,0.218,0.000000000558315901401243,"38","h1SMcG0002337"
"h1SMcG00060423",0.000000000000015522621294074,0.00368373047562692,0.135,0.061,0.000000000756075837991755,"38","h1SMcG0006042"
"h1SMcG00184001",0.0000000000000160323414535673,0.00424893499479124,0.104,0.041,0.000000000780903287520356,"38","h1SMcG0018400"
"h1SMcG002120314",0.0000000000000174113370967206,0.00306857964712058,0.188,0.097,0.000000000848071407307066,"38","h1SMcG0021203"
"h1SMcG00119004",0.0000000000000184257525650783,0.00349241786612472,0.124,0.053,0.000000000897481555939835,"38","h1SMcG0011900"
"h1SMcG00219895",0.0000000000000287658831384804,0.00390829371384759,0.115,0.049,0.0000000014011286359091,"38","h1SMcG0021989"
"h1SMnG002626116",0.0000000000000323015982189192,0.00289379251014264,0.242,0.14,0.00000000157334624604712,"38","h1SMnG0026261"
"h1SMcG00195613",0.0000000000000390268107828025,0.0034364347797316,0.147,0.069,0.00000000190091789960874,"38","h1SMcG0019561"
"h1SMnG00352361",0.0000000000000407662249185855,0.00394337763187379,0.112,0.047,0.00000000198564128333446,"38","h1SMnG0035236"
"h1SMcG00094463",0.0000000000000493854736026102,0.00399247961140101,0.109,0.045,0.00000000240546764823594,"38","h1SMcG0009446"
"h1SMcG00096163",0.0000000000000561827834754577,0.0034070970618803,0.153,0.074,0.00000000273655101752259,"38","h1SMcG0009616"
"h1SMcG000015213",0.0000000000000621529824423355,0.00265404524577886,0.178,0.09,0.00000000302734746880128,"38","h1SMcG0000152"
"h1SMnG00243752",0.0000000000000715156283383172,0.00393653280654273,0.104,0.042,0.00000000348338322510276,"38","h1SMnG0024375"
"h1SMcG00209882",0.0000000000000719802253643015,0.00461117430624644,0.11,0.047,0.0000000035060128170444,"38","h1SMcG0020988"
"h1SMcG001921814",0.000000000000089080844595472,0.00272571284717592,0.204,0.111,0.00000000433894977855625,"38","h1SMcG0019218"
"h1SMcG001701517",0.000000000000131547893773452,0.0011480161526108,0.539,0.397,0.0000000064074348099173,"38","h1SMcG0017015"
"h1SMcG00144473",0.000000000000142372295863906,0.0037016801907032,0.112,0.048,0.00000000693466978693912,"38","h1SMcG0014447"
"h1SMcG00035113",0.000000000000165436353453167,0.00345786577658284,0.133,0.061,0.00000000805807390399687,"38","h1SMcG0003511"
"h1SMcG000956116",0.000000000000177929887770725,0.00253909639135183,0.199,0.107,0.00000000866660897353649,"38","h1SMcG0009561"
"h1SMcG00059293",0.000000000000198964924238138,0.00339616816499195,0.122,0.054,0.00000000969118352979124,"38","h1SMcG0005929"
"h1SMcG00224907",0.000000000000332204415537821,0.00289586057102067,0.161,0.081,0.0000000161810126720162,"38","h1SMcG0022490"
"h1SMcG000728313",0.000000000000404982571047548,0.00213290575842493,0.297,0.186,0.000000019725891070584,"38","h1SMcG0007283"
"h1SMcG00139205",0.000000000000475983998477572,0.00351530684291683,0.112,0.048,0.0000000231842285978456,"38","h1SMcG0013920"
"h1SMcG000960413",0.000000000000498780473314723,0.00284484426591522,0.185,0.098,0.0000000242945992942135,"38","h1SMcG0009604"
"h1SMcG00208041",0.000000000000591185101046832,0.00368531775195282,0.112,0.049,0.0000000287954439017891,"38","h1SMcG0020804"
"h1SMcG00058869",0.000000000000624387040294314,0.00295573128335527,0.155,0.077,0.0000000304126439586554,"38","h1SMcG0005886"
"h1SMnG00260211",0.00000000000073337651518487,0.00373236829731019,0.11,0.048,0.0000000357213033016247,"38","h1SMnG0026021"
"h1SMcG00018984",0.000000000000879995457461853,0.00395250925217667,0.1,0.042,0.0000000428628187420519,"38","h1SMcG0001898"
"h1SMcG000090914",0.00000000000105749182358793,0.00141544176767472,0.374,0.252,0.0000000515083117433211,"38","h1SMcG0000909"
"h1SMnG00265052",0.00000000000109222777109085,0.00344831717495141,0.124,0.057,0.0000000532002302742933,"38","h1SMnG0026505"
"h1SMnG00310222",0.00000000000128623404222596,0.00374936405944208,0.109,0.047,0.0000000626498877287421,"38","h1SMnG0031022"
"h1SMnG00346941",0.0000000000013138119771964,0.00356150789475562,0.112,0.049,0.0000000639931537852825,"38","h1SMnG0034694"
"h1SMnG003508015",0.0000000000015016195037834,0.00263566589123353,0.244,0.147,0.0000000731408827902821,"38","h1SMnG0035080"
"h1SMnG0000581",0.00000000000168621220031655,0.00404949665007727,0.104,0.045,0.0000000821320238530186,"38","h1SMnG0000581"
"h1SMcG00096039",0.00000000000228093925924697,0.0029438761917876,0.155,0.078,0.000000111099989439401,"38","h1SMcG0009603"
"h1SMcG0004418",0.00000000000338603488004796,0.00371436099113348,0.105,0.046,0.000000164926986937376,"38","h1SMcG0004418"
