Motif	Factor	Evidence	Curated
MA0083.3_SRF	h1SMcG0000971	Orthologs	N
MA1681.1_SRM1	NO ORTHOLOGS FOUND	Orthologs	N
MA0084.1_SRY	h1SMcG0016676	Orthologs	N
MA0084.1_SRY	h1SMcG0009867	Orthologs	N
MA0084.1_SRY	h1SMcG0015385	Orthologs	N
MA0137.3_STAT1	h1SMcG0007325	Orthologs	N
MA0137.3_STAT1	h1SMcG0007329	Orthologs	N
MA0517.1_STAT1::STAT2	h1SMcG0007325	Orthologs	N
MA0517.1_STAT1::STAT2	h1SMcG0007329	Orthologs	N
MA1623.1_Stat2	h1SMcG0007325	Orthologs	N
MA1623.1_Stat2	h1SMcG0007329	Orthologs	N
MA0144.2_STAT3	h1SMcG0007325	Orthologs	N
MA0144.2_STAT3	h1SMcG0007329	Orthologs	N
MA0518.1_Stat4	h1SMcG0007325	Orthologs	N
MA0518.1_Stat4	h1SMcG0007329	Orthologs	N
MA1624.1_Stat5a	h1SMcG0007325	Orthologs	N
MA1624.1_Stat5a	h1SMcG0007329	Orthologs	N
MA0519.1_Stat5a::Stat5b	h1SMcG0007325	Orthologs	N
MA0519.1_Stat5a::Stat5b	h1SMcG0007329	Orthologs	N
MA1625.1_Stat5b	h1SMcG0007325	Orthologs	N
MA1625.1_Stat5b	h1SMcG0007329	Orthologs	N
MA0520.1_Stat6	h1SMcG0007325	Orthologs	N
MA0520.1_Stat6	h1SMcG0007329	Orthologs	N
MA0532.1_Stat92E	NO ORTHOLOGS FOUND	Orthologs	N
MA0390.1_STB3	NO ORTHOLOGS FOUND	Orthologs	N
MA0391.1_STB4	NO ORTHOLOGS FOUND	Orthologs	N
MA0392.1_STB5	NO ORTHOLOGS FOUND	Orthologs	N
MA1410.1_StBRC1	NO ORTHOLOGS FOUND	Orthologs	N
MA0393.1_STE12	NO ORTHOLOGS FOUND	Orthologs	N
MA0394.1_STP1	h1SMcG0020315	Orthologs	N
MA0394.1_STP1	h1SMcG0019207	Orthologs	N
MA0394.1_STP1	h1SMcG0003983	Orthologs	N
MA0394.1_STP1	h1SMcG0003984	Orthologs	N
MA0394.1_STP1	h1SMcG0003981	Orthologs	N
MA0394.1_STP1	h1SMcG0008457	Orthologs	N
MA0395.1_STP2	h1SMcG0020315	Orthologs	N
MA0395.1_STP2	h1SMcG0019207	Orthologs	N
MA0395.1_STP2	h1SMcG0003983	Orthologs	N
MA0395.1_STP2	h1SMcG0003984	Orthologs	N
MA0395.1_STP2	h1SMcG0003981	Orthologs	N
MA0395.1_STP2	h1SMcG0008457	Orthologs	N
MA0396.1_STP3	NO ORTHOLOGS FOUND	Orthologs	N
MA0397.1_STP4	NO ORTHOLOGS FOUND	Orthologs	N
MA1372.1_STZ	NO ORTHOLOGS FOUND	Orthologs	N
MA0085.1_Su(H)	h1SMcG0006207	Orthologs	N
MA0085.1_Su(H)	h1SMcG0006996	Orthologs	N
MA0085.1_Su(H)	h1SMcG0012307	Orthologs	N
MA0085.1_Su(H)	h1SMcG0015733	Orthologs	N
MA0085.1_Su(H)	h1SMcG0015750	Orthologs	N
MA0085.1_Su(H)	h1SMcG0015732	Orthologs	N
MA0085.1_Su(H)	h1SMcG0015727	Orthologs	N
MA0085.1_Su(H)	h1SMcG0015731	Orthologs	N
MA0085.1_Su(H)	h1SMcG0006836	Orthologs	N
MA0085.1_Su(H)	h1SMnG0011453	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0006207	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0006996	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0012307	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0015733	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0015750	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0015732	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0015727	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0015731	Orthologs	N
MA0533.1_su(Hw)	h1SMcG0006836	Orthologs	N
MA0533.1_su(Hw)	h1SMnG0011453	Orthologs	N
MA0398.1_SUM1	NO ORTHOLOGS FOUND	Orthologs	N
MA0399.1_SUT1	h1SMcG0011499	Orthologs	N
MA0399.1_SUT1	h1SMcG0011488	Orthologs	N
MA0399.1_SUT1	h1SMcG0011492	Orthologs	N
MA0399.1_SUT1	h1SMcG0011490	Orthologs	N
MA0399.1_SUT1	h1SMcG0011498	Orthologs	N
MA0399.1_SUT1	h1SMcG0011496	Orthologs	N
MA0399.1_SUT1	h1SMcG0011497	Orthologs	N
MA0399.1_SUT1	h1SMcG0011500	Orthologs	N
MA0399.1_SUT1	h1SMcG0011493	Orthologs	N
MA0399.1_SUT1	h1SMcG0011501	Orthologs	N
MA0399.1_SUT1	h1SMcG0005664	Orthologs	N
MA0400.1_SUT2	h1SMcG0010091	Orthologs	N
MA0400.1_SUT2	h1SMcG0010088	Orthologs	N
MA0400.1_SUT2	h1SMcG0010092	Orthologs	N
MA0400.1_SUT2	h1SMcG0009483	Orthologs	N
MA0400.1_SUT2	h1SMnG0012519	Orthologs	N
MA0400.1_SUT2	h1SMcG0007439	Orthologs	N
MA0400.1_SUT2	h1SMcG0009481	Orthologs	N
MA0400.1_SUT2	h1SMcG0009482	Orthologs	N
MA0400.1_SUT2	h1SMcG0018662	Orthologs	N
MA1461.1_sv	>h1SMcG0000789	Orthologs	N
MA0555.1_SVP	NO ORTHOLOGS FOUND	Orthologs	N
MA0401.1_SWI4	h1SMcG0022190	Orthologs	N
MA0402.1_SWI5	h1SMnG0013726	Orthologs	N
MA0936.1_T11I18.17	NO ORTHOLOGS FOUND	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0018604	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0004451	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0007018	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0022832	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMnG0012616	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0021180	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0018400	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0001162	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0008214	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0009326	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0002524	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMnG0030649	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0019258	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0016534	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0001060	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0001334	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0021898	Orthologs	N
MA0091.1_TAL1::TCF3	h1SMcG0001531	Orthologs	N
MA1430.1_TB1	h1SMcG0020405	Orthologs	N
MA1430.1_TB1	h1SMcG0013946	Orthologs	N
MA0403.1_TBF1	h1SMcG0006379	Orthologs	N
MA0108.2_TBP	h1SMcG0011104	Orthologs	N
MA0108.2_TBP	h1SMcG0020851	Orthologs	N
MA0108.2_TBP	h1SMcG0020850	Orthologs	N
MA0108.2_TBP	h1SMcG0010076	Orthologs	N
MA1355.1_TBP3	NO ORTHOLOGS FOUND	Orthologs	N
MA0802.1_TBR1	h1SMcG0010860	Orthologs	N
MA0802.1_TBR1	h1SMcG0003437	Orthologs	N
MA0802.1_TBR1	h1SMcG0011943	Orthologs	N
MA0802.1_TBR1	h1SMcG0010122	Orthologs	N
MA0802.1_TBR1	h1SMcG0022768	Orthologs	N
MA0802.1_TBR1	h1SMcG0007448	Orthologs	N
MA0404.1_TBS1	NO ORTHOLOGS FOUND	Orthologs	N
MA0805.1_TBX1	h1SMcG0010860	Orthologs	N
MA0805.1_TBX1	h1SMcG0003437	Orthologs	N
MA0805.1_TBX1	h1SMcG0011943	Orthologs	N
MA0805.1_TBX1	h1SMcG0010122	Orthologs	N
MA0805.1_TBX1	h1SMcG0022768	Orthologs	N
MA0805.1_TBX1	h1SMcG0007448	Orthologs	N
MA0803.1_TBX15	h1SMcG0010860	Orthologs	N
MA0803.1_TBX15	h1SMcG0003437	Orthologs	N
MA0803.1_TBX15	h1SMcG0011943	Orthologs	N
MA0803.1_TBX15	h1SMcG0010122	Orthologs	N
MA0803.1_TBX15	h1SMcG0022768	Orthologs	N
MA0803.1_TBX15	h1SMcG0007448	Orthologs	N
MA1565.1_TBX18	h1SMcG0010860	Orthologs	N
MA1565.1_TBX18	h1SMcG0003437	Orthologs	N
MA1565.1_TBX18	h1SMcG0011943	Orthologs	N
MA1565.1_TBX18	h1SMcG0010122	Orthologs	N
MA1565.1_TBX18	h1SMcG0022768	Orthologs	N
MA1565.1_TBX18	h1SMcG0007448	Orthologs	N
MA0804.1_TBX19	h1SMcG0010860	Orthologs	N
MA0804.1_TBX19	h1SMcG0003437	Orthologs	N
MA0804.1_TBX19	h1SMcG0011943	Orthologs	N
MA0804.1_TBX19	h1SMcG0010122	Orthologs	N
MA0804.1_TBX19	h1SMcG0022768	Orthologs	N
MA0804.1_TBX19	h1SMcG0007448	Orthologs	N
MA0688.1_TBX2	h1SMcG0010860	Orthologs	N
MA0688.1_TBX2	h1SMcG0003437	Orthologs	N
MA0688.1_TBX2	h1SMcG0011943	Orthologs	N
MA0688.1_TBX2	h1SMcG0010122	Orthologs	N
MA0688.1_TBX2	h1SMcG0022768	Orthologs	N
MA0688.1_TBX2	h1SMcG0007448	Orthologs	N
MA0689.1_TBX20	h1SMcG0010860	Orthologs	N
MA0689.1_TBX20	h1SMcG0003437	Orthologs	N
MA0689.1_TBX20	h1SMcG0011943	Orthologs	N
MA0689.1_TBX20	h1SMcG0010122	Orthologs	N
MA0689.1_TBX20	h1SMcG0022768	Orthologs	N
MA0689.1_TBX20	h1SMcG0007448	Orthologs	N
MA0690.1_TBX21	h1SMcG0010860	Orthologs	N
MA0690.1_TBX21	h1SMcG0003437	Orthologs	N
MA0690.1_TBX21	h1SMcG0011943	Orthologs	N
MA0690.1_TBX21	h1SMcG0010122	Orthologs	N
MA0690.1_TBX21	h1SMcG0022768	Orthologs	N
MA0690.1_TBX21	h1SMcG0007448	Orthologs	N
MA1566.1_TBX3	h1SMcG0010860	Orthologs	N
MA1566.1_TBX3	h1SMcG0003437	Orthologs	N
MA1566.1_TBX3	h1SMcG0011943	Orthologs	N
MA1566.1_TBX3	h1SMcG0010122	Orthologs	N
MA1566.1_TBX3	h1SMcG0022768	Orthologs	N
MA1566.1_TBX3	h1SMcG0007448	Orthologs	N
MA0806.1_TBX4	h1SMcG0010860	Orthologs	N
MA0806.1_TBX4	h1SMcG0003437	Orthologs	N
MA0806.1_TBX4	h1SMcG0011943	Orthologs	N
MA0806.1_TBX4	h1SMcG0010122	Orthologs	N
MA0806.1_TBX4	h1SMcG0022768	Orthologs	N
MA0806.1_TBX4	h1SMcG0007448	Orthologs	N
MA0807.1_TBX5	h1SMcG0010860	Orthologs	N
MA0807.1_TBX5	h1SMcG0003437	Orthologs	N
MA0807.1_TBX5	h1SMcG0011943	Orthologs	N
MA0807.1_TBX5	h1SMcG0010122	Orthologs	N
MA0807.1_TBX5	h1SMcG0022768	Orthologs	N
MA0807.1_TBX5	h1SMcG0007448	Orthologs	N
MA1567.1_TBX6	h1SMcG0010860	Orthologs	N
MA1567.1_TBX6	h1SMcG0003437	Orthologs	N
MA1567.1_TBX6	h1SMcG0011943	Orthologs	N
MA1567.1_TBX6	h1SMcG0010122	Orthologs	N
MA1567.1_TBX6	h1SMcG0022768	Orthologs	N
MA1567.1_TBX6	h1SMcG0007448	Orthologs	N
MA0009.2_TBXT	h1SMcG0010860	Orthologs	N
MA0009.2_TBXT	h1SMcG0003437	Orthologs	N
MA0009.2_TBXT	h1SMcG0011943	Orthologs	N
MA0009.2_TBXT	h1SMcG0010122	Orthologs	N
MA0009.2_TBXT	h1SMcG0022768	Orthologs	N
MA0009.2_TBXT	h1SMcG0007448	Orthologs	N
MA0521.1_Tcf12	h1SMcG0001531	Orthologs	N
MA1648.1_TCF12(var.2)	h1SMcG0001531	Orthologs	N
MA0832.1_Tcf21	h1SMcG0018604	Orthologs	N
MA0832.1_Tcf21	h1SMcG0004451	Orthologs	N
MA0832.1_Tcf21	h1SMcG0007018	Orthologs	N
MA0832.1_Tcf21	h1SMcG0022832	Orthologs	N
MA0832.1_Tcf21	h1SMnG0012616	Orthologs	N
MA0832.1_Tcf21	h1SMcG0021180	Orthologs	N
MA0832.1_Tcf21	h1SMcG0018400	Orthologs	N
MA0832.1_Tcf21	h1SMcG0001162	Orthologs	N
MA0832.1_Tcf21	h1SMcG0008214	Orthologs	N
MA0832.1_Tcf21	h1SMcG0009326	Orthologs	N
MA0832.1_Tcf21	h1SMcG0002524	Orthologs	N
MA0832.1_Tcf21	h1SMnG0030649	Orthologs	N
MA0832.1_Tcf21	h1SMcG0019258	Orthologs	N
MA0832.1_Tcf21	h1SMcG0016534	Orthologs	N
MA0832.1_Tcf21	h1SMcG0001060	Orthologs	N
MA0832.1_Tcf21	h1SMcG0001334	Orthologs	N
MA0832.1_Tcf21	h1SMcG0021898	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0018604	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0004451	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0007018	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0022832	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMnG0012616	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0021180	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0018400	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0001162	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0008214	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0009326	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0002524	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMnG0030649	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0019258	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0016534	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0001060	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0001334	Orthologs	N
MA1568.1_TCF21(var.2)	h1SMcG0021898	Orthologs	N
MA0522.3_TCF3	h1SMcG0001531	Orthologs	N
MA0830.2_TCF4	h1SMcG0001531	Orthologs	N
MA0769.2_TCF7	h1SMcG0013594	Orthologs	N
MA0769.2_TCF7	h1SMcG0018146	Orthologs	N
MA1421.1_TCF7L1	h1SMcG0013594	Orthologs	N
MA1421.1_TCF7L1	h1SMcG0018146	Orthologs	N
MA0523.1_TCF7L2	h1SMcG0013594	Orthologs	N
MA0523.1_TCF7L2	h1SMcG0018146	Orthologs	N
MA0632.2_TCFL5	NO ORTHOLOGS FOUND	Orthologs	N
MA1284.1_TCP1	h1SMcG0002863	Orthologs	N
MA1284.1_TCP1	h1SMcG0002864	Orthologs	N
MA1284.1_TCP1	h1SMcG0009748	Orthologs	N
MA1283.1_TCP14	NO ORTHOLOGS FOUND	Orthologs	N
MA1062.2_TCP15	NO ORTHOLOGS FOUND	Orthologs	N
MA0587.1_TCP16	NO ORTHOLOGS FOUND	Orthologs	N
MA1290.1_TCP17	NO ORTHOLOGS FOUND	Orthologs	N
MA1063.1_TCP19	NO ORTHOLOGS FOUND	Orthologs	N
MA1064.1_TCP2	h1SMcG0022882	Orthologs	N
MA1064.1_TCP2	h1SMcG0021008	Orthologs	N
MA1065.2_TCP20	h1SMcG0016420	Orthologs	N
MA1065.2_TCP20	h1SMcG0016421	Orthologs	N
MA1287.1_TCP21	h1SMcG0021896	Orthologs	N
MA1066.1_TCP23	NO ORTHOLOGS FOUND	Orthologs	N
MA1286.1_TCP24	NO ORTHOLOGS FOUND	Orthologs	N
MA1289.1_TCP3	h1SMcG0019322	Orthologs	N
MA1289.1_TCP3	h1SMcG0014776	Orthologs	N
MA1035.1_TCP4	h1SMcG0004926	Orthologs	N
MA1035.1_TCP4	h1SMcG0010279	Orthologs	N
MA1067.1_TCP5	h1SMcG0002601	Orthologs	N
MA1291.1_TCP7	h1SMcG0008150	Orthologs	N
MA1291.1_TCP7	h1SMcG0001500	Orthologs	N
MA1428.1_TCP8	NO ORTHOLOGS FOUND	Orthologs	N
MA1162.1_TCX2	NO ORTHOLOGS FOUND	Orthologs	N
MA1682.1_TCX3	NO ORTHOLOGS FOUND	Orthologs	N
MA0431.1_TDA9	NO ORTHOLOGS FOUND	Orthologs	N
MA0405.1_TEA1	NO ORTHOLOGS FOUND	Orthologs	N
MA0090.3_TEAD1	h1SMcG0015294	Orthologs	N
MA0090.3_TEAD1	h1SMcG0011292	Orthologs	N
MA1121.1_TEAD2	h1SMcG0015294	Orthologs	N
MA1121.1_TEAD2	h1SMcG0011292	Orthologs	N
MA0808.1_TEAD3	h1SMcG0015294	Orthologs	N
MA0808.1_TEAD3	h1SMcG0011292	Orthologs	N
MA0809.2_TEAD4	h1SMcG0015294	Orthologs	N
MA0809.2_TEAD4	h1SMcG0011292	Orthologs	N
MA0406.1_TEC1	NO ORTHOLOGS FOUND	Orthologs	N
MA0843.1_TEF	h1SMcG0018681	Orthologs	N
MA0843.1_TEF	h1SMcG0007969	Orthologs	N
MA0003.4_TFAP2A	h1SMcG0006465	Orthologs	N
MA0810.1_TFAP2A(var.2)	h1SMcG0006465	Orthologs	N
MA0872.1_TFAP2A(var.3)	h1SMcG0006465	Orthologs	N
MA0811.1_TFAP2B	h1SMcG0006465	Orthologs	N
MA0812.1_TFAP2B(var.2)	h1SMcG0006465	Orthologs	N
MA0813.1_TFAP2B(var.3)	h1SMcG0006465	Orthologs	N
MA0524.2_TFAP2C	h1SMcG0006465	Orthologs	N
MA0814.2_TFAP2C(var.2)	h1SMcG0006465	Orthologs	N
MA0815.1_TFAP2C(var.3)	h1SMcG0006465	Orthologs	N
MA1569.1_TFAP2E	h1SMcG0006465	Orthologs	N
MA0691.1_TFAP4	h1SMnG0034095	Orthologs	N
MA0691.1_TFAP4	h1SMcG0021916	Orthologs	N
MA0691.1_TFAP4	h1SMcG0016956	Orthologs	N
MA1570.1_TFAP4(var.2)	h1SMnG0034095	Orthologs	N
MA1570.1_TFAP4(var.2)	h1SMcG0021916	Orthologs	N
MA1570.1_TFAP4(var.2)	h1SMcG0016956	Orthologs	N
MA0145.3_TFCP2	NO ORTHOLOGS FOUND	Orthologs	N
MA1122.1_TFDP1	h1SMcG0016376	Orthologs	N
MA0831.2_TFE3	h1SMcG0009686	Orthologs	N
MA0692.1_TFEB	h1SMcG0009686	Orthologs	N
MA0871.2_TFEC	h1SMcG0009686	Orthologs	N
MA0588.1_TGA1	NO ORTHOLOGS FOUND	Orthologs	N
MA1346.1_TGA10	NO ORTHOLOGS FOUND	Orthologs	N
MA0129.1_TGA1A	NO ORTHOLOGS FOUND	Orthologs	N
MA1068.1_TGA2	NO ORTHOLOGS FOUND	Orthologs	N
MA1336.1_TGA3	NO ORTHOLOGS FOUND	Orthologs	N
MA1335.1_TGA4	NO ORTHOLOGS FOUND	Orthologs	N
MA1047.2_TGA5	NO ORTHOLOGS FOUND	Orthologs	N
MA1069.1_TGA6	NO ORTHOLOGS FOUND	Orthologs	N
MA1070.1_TGA7	NO ORTHOLOGS FOUND	Orthologs	N
MA1348.1_TGA9	NO ORTHOLOGS FOUND	Orthologs	N
MA0796.1_TGIF1	NO ORTHOLOGS FOUND	Orthologs	N
MA0797.1_TGIF2	NO ORTHOLOGS FOUND	Orthologs	N
MA1571.1_TGIF2LX	NO ORTHOLOGS FOUND	Orthologs	N
MA1572.1_TGIF2LY	NO ORTHOLOGS FOUND	Orthologs	N
MA0597.1_THAP1	NO ORTHOLOGS FOUND	Orthologs	N
MA1573.1_THAP11	NO ORTHOLOGS FOUND	Orthologs	N
MA0407.1_THI2	NO ORTHOLOGS FOUND	Orthologs	N
MA1574.1_THRB	h1SMcG0012612	Orthologs	N
MA1574.1_THRB	h1SMcG0016703	Orthologs	N
MA1575.1_THRB(var.2)	h1SMcG0012612	Orthologs	N
MA1575.1_THRB(var.2)	h1SMcG0016703	Orthologs	N
MA1576.1_THRB(var.3)	h1SMcG0012612	Orthologs	N
MA1576.1_THRB(var.3)	h1SMcG0016703	Orthologs	N
MA0247.2_tin	NO ORTHOLOGS FOUND	Orthologs	N
MA1220.1_TINY	h1SMcG0017921	Orthologs	N
MA0459.1_tll	h1SMcG0018260	Orthologs	N
MA1577.1_TLX2	h1SMcG0010623	Orthologs	N
MA1577.1_TLX2	h1SMcG0020634	Orthologs	N
MA1577.1_TLX2	h1SMcG0020740	Orthologs	N
MA1577.1_TLX2	h1SMcG0008401	Orthologs	N
MA1577.1_TLX2	h1SMcG0015572	Orthologs	N
MA1577.1_TLX2	h1SMcG0009835	Orthologs	N
MA1577.1_TLX2	h1SMcG0016884	Orthologs	N
MA1577.1_TLX2	h1SMcG0013909	Orthologs	N
MA1577.1_TLX2	>h1SMcG0022062	Orthologs	N
MA1577.1_TLX2	h1SMcG0000941	Orthologs	N
MA1577.1_TLX2	h1SMcG0007216	Orthologs	N
MA1577.1_TLX2	h1SMcG0018976	Orthologs	N
MA1577.1_TLX2	h1SMcG0003960	Orthologs	N
MA1577.1_TLX2	h1SMcG0006671	Orthologs	N
MA1577.1_TLX2	h1SMcG0022072	Orthologs	N
MA1577.1_TLX2	h1SMcG0006497	Orthologs	N
MA1577.1_TLX2	h1SMcG0012941	Orthologs	N
MA1577.1_TLX2	h1SMcG0003861	Orthologs	N
MA1577.1_TLX2	h1SMcG0021059	Orthologs	N
MA1577.1_TLX2	h1SMcG0006855	Orthologs	N
MA1577.1_TLX2	h1SMcG0011535	Orthologs	N
MA1577.1_TLX2	h1SMcG0019014	Orthologs	N
MA1577.1_TLX2	h1SMcG0000548	Orthologs	N
MA1577.1_TLX2	h1SMcG0021271	Orthologs	N
MA1577.1_TLX2	h1SMcG0001296	Orthologs	N
MA1577.1_TLX2	h1SMcG0000012	Orthologs	N
MA1577.1_TLX2	h1SMcG0004569	Orthologs	N
MA1577.1_TLX2	h1SMcG0008090	Orthologs	N
MA1577.1_TLX2	h1SMcG0009117	Orthologs	N
MA1577.1_TLX2	>h1SMcG0011765	Orthologs	N
MA1577.1_TLX2	h1SMcG0007041	Orthologs	N
MA1577.1_TLX2	h1SMnG0004392	Orthologs	N
MA1577.1_TLX2	h1SMcG0002721	Orthologs	N
MA1577.1_TLX2	h1SMnG0015159	Orthologs	N
MA1577.1_TLX2	h1SMcG0009116	Orthologs	N
MA0350.1_TOD6	NO ORTHOLOGS FOUND	Orthologs	N
MA0408.1_TOS8	NO ORTHOLOGS FOUND	Orthologs	N
MA0106.3_TP53	>h1SMcG0016868	Orthologs	N
MA0525.2_TP63	>h1SMcG0016868	Orthologs	N
MA0861.1_TP73	>h1SMcG0016868	Orthologs	N
MA0205.2_Trl	NO ORTHOLOGS FOUND	Orthologs	N
MA1352.1_TRP1	h1SMcG0007553	Orthologs	N
MA1352.1_TRP1	h1SMcG0003387	Orthologs	N
MA1352.1_TRP1	h1SMcG0021193	Orthologs	N
MA1352.1_TRP1	h1SMcG0009864	Orthologs	N
MA1352.1_TRP1	h1SMcG0016840	Orthologs	N
MA1352.1_TRP1	h1SMcG0010717	Orthologs	N
MA1352.1_TRP1	h1SMcG0010319	Orthologs	N
MA1352.1_TRP1	h1SMcG0006207	Orthologs	N
MA1352.1_TRP1	h1SMcG0006996	Orthologs	N
MA1352.1_TRP1	h1SMcG0012307	Orthologs	N
MA1352.1_TRP1	h1SMcG0015733	Orthologs	N
MA1352.1_TRP1	h1SMcG0015750	Orthologs	N
MA1352.1_TRP1	h1SMcG0015732	Orthologs	N
MA1352.1_TRP1	h1SMcG0015727	Orthologs	N
MA1352.1_TRP1	h1SMcG0015731	Orthologs	N
MA1352.1_TRP1	h1SMcG0006836	Orthologs	N
MA1352.1_TRP1	h1SMnG0011453	Orthologs	N
MA1352.1_TRP1	h1SMcG0001408	Orthologs	N
MA1352.1_TRP1	h1SMcG0012972	Orthologs	N
MA1352.1_TRP1	h1SMcG0000298	Orthologs	N
MA1352.1_TRP1	h1SMcG0003739	Orthologs	N
MA1352.1_TRP1	h1SMcG0016936	Orthologs	N
MA1352.1_TRP1	h1SMcG0009161	Orthologs	N
MA1352.1_TRP1	h1SMcG0014664	Orthologs	N
MA1352.1_TRP1	h1SMcG0010586	Orthologs	N
MA1356.1_TRP2	h1SMcG0007553	Orthologs	N
MA1356.1_TRP2	h1SMcG0003387	Orthologs	N
MA1356.1_TRP2	h1SMcG0021193	Orthologs	N
MA1356.1_TRP2	h1SMcG0009864	Orthologs	N
MA1356.1_TRP2	h1SMcG0016840	Orthologs	N
MA1356.1_TRP2	h1SMcG0010717	Orthologs	N
MA1356.1_TRP2	h1SMcG0010319	Orthologs	N
MA1356.1_TRP2	h1SMcG0001408	Orthologs	N
MA1356.1_TRP2	h1SMcG0012972	Orthologs	N
MA1356.1_TRP2	h1SMcG0000298	Orthologs	N
MA1356.1_TRP2	h1SMcG0003739	Orthologs	N
MA1356.1_TRP2	h1SMcG0016936	Orthologs	N
MA1356.1_TRP2	h1SMcG0009161	Orthologs	N
MA1356.1_TRP2	h1SMcG0014664	Orthologs	N
MA1356.1_TRP2	h1SMcG0010586	Orthologs	N
MA1411.1_TSAR1	NO ORTHOLOGS FOUND	Orthologs	N
MA1412.1_TSAR2	NO ORTHOLOGS FOUND	Orthologs	N
MA1161.1_TSO1	NO ORTHOLOGS FOUND	Orthologs	N
MA0460.1_ttk	NO ORTHOLOGS FOUND	Orthologs	N
MA0248.1_tup	NO ORTHOLOGS FOUND	Orthologs	N
MA0249.2_twi	h1SMcG0010119	Orthologs	N
MA0249.2_twi	h1SMcG0005456	Orthologs	N
MA0249.2_twi	h1SMcG0011153	Orthologs	N
MA1123.2_TWIST1	h1SMcG0018604	Orthologs	N
MA1123.2_TWIST1	h1SMcG0004451	Orthologs	N
MA1123.2_TWIST1	h1SMcG0007018	Orthologs	N
MA1123.2_TWIST1	h1SMcG0022832	Orthologs	N
MA1123.2_TWIST1	h1SMnG0012616	Orthologs	N
MA1123.2_TWIST1	h1SMcG0021180	Orthologs	N
MA1123.2_TWIST1	h1SMcG0018400	Orthologs	N
MA1123.2_TWIST1	h1SMcG0001162	Orthologs	N
MA1123.2_TWIST1	h1SMcG0008214	Orthologs	N
MA1123.2_TWIST1	h1SMcG0009326	Orthologs	N
MA1123.2_TWIST1	h1SMcG0002524	Orthologs	N
MA1123.2_TWIST1	h1SMnG0030649	Orthologs	N
MA1123.2_TWIST1	h1SMcG0019258	Orthologs	N
MA1123.2_TWIST1	h1SMcG0016534	Orthologs	N
MA1123.2_TWIST1	h1SMcG0001060	Orthologs	N
MA1123.2_TWIST1	h1SMcG0001334	Orthologs	N
MA1123.2_TWIST1	h1SMcG0021898	Orthologs	N
MA0633.1_Twist2	h1SMcG0018604	Orthologs	N
MA0633.1_Twist2	h1SMcG0004451	Orthologs	N
MA0633.1_Twist2	h1SMcG0007018	Orthologs	N
MA0633.1_Twist2	h1SMcG0022832	Orthologs	N
MA0633.1_Twist2	h1SMnG0012616	Orthologs	N
MA0633.1_Twist2	h1SMcG0021180	Orthologs	N
MA0633.1_Twist2	h1SMcG0018400	Orthologs	N
MA0633.1_Twist2	h1SMcG0001162	Orthologs	N
MA0633.1_Twist2	h1SMcG0008214	Orthologs	N
MA0633.1_Twist2	h1SMcG0009326	Orthologs	N
MA0633.1_Twist2	h1SMcG0002524	Orthologs	N
MA0633.1_Twist2	h1SMnG0030649	Orthologs	N
